id,measured,predicted
CHEMBL3902778,8.25,7.899024999999989
CHEMBL5187697,8.24,8.216274999999989
CHEMBL3952742,8.23,7.280225000000006
CHEMBL5181688,8.23,7.1114625000000125
CHEMBL5440032,8.23,7.652186250000007
CHEMBL216625,8.22,7.507840000000003
CHEMBL1819271,8.22,8.245549999999982
CHEMBL1834469,8.22,8.04229999999999
CHEMBL3952143,8.22,7.594186666666678
CHEMBL4646320,8.22,7.9569583333333345
CHEMBL4646451,8.22,7.989825000000003
CHEMBL5282899,8.22,6.670924999999993
CHEMBL3827489,8.21,8.694124999999985
CHEMBL4741084,8.21,8.252070833333343
CHEMBL5429127,8.2,7.829374999999987
CHEMBL393961,8.19,7.442735416666685
CHEMBL4647014,8.19,8.955238333333329
CHEMBL4753648,8.19,8.105029166666652
CHEMBL5411914,8.19,7.59460000000001
CHEMBL4060201,8.16,7.168550000000011
CHEMBL386473,8.15,7.235470000000003
CHEMBL386914,8.15,7.90590000000002
CHEMBL3356925,8.15,7.2865714583333405
CHEMBL3983272,8.15,7.607945833333332
CHEMBL4865830,8.15,8.061385416666658
CHEMBL4856110,8.15,7.8728249999999935
CHEMBL5597435,8.15,6.5449125000000015
CHEMBL4742036,8.14,7.755124999999976
CHEMBL5202905,8.14,8.242424999999976
CHEMBL5413316,8.14,7.699430000000009
CHEMBL3922439,8.13,7.937683333333346
CHEMBL5403974,8.13,8.3143
CHEMBL5633436,8.13,7.724830000000002
CHEMBL5532146,8.12,7.322849999999996
CHEMBL6160214,8.12,7.560075000000019
CHEMBL6146363,8.12,7.782525000000016
CHEMBL3339019,8.11,8.014100000000003
CHEMBL4076931,8.11,7.326100000000005
CHEMBL5083475,8.11,7.668391666666675
CHEMBL441699,8.1,7.960000000000029
CHEMBL385562,8.1,7.794424166666682
CHEMBL253870,8.1,7.557124999999986
CHEMBL1819264,8.1,7.284633333333347
CHEMBL1834479,8.1,7.755775000000008
CHEMBL566637,8.1,6.6376383928571485
CHEMBL3356929,8.1,7.403422308316674
CHEMBL3758191,8.1,7.720124999999987
CHEMBL3970984,8.1,6.796249999999989
CHEMBL5093149,8.1,7.393600000000007
CHEMBL5084347,8.1,7.8005500000000065
CHEMBL5219811,8.1,8.254491666666677
CHEMBL4753639,8.09,8.048279583333324
CHEMBL4859950,8.09,8.495191666666674
CHEMBL5416658,8.09,6.513325000000006
CHEMBL4641048,8.08,8.798843750000026
CHEMBL5188297,8.08,7.71664999999999
CHEMBL96984,8.07,7.438150000000018
CHEMBL387924,8.07,7.916537500000017
CHEMBL5418707,8.07,7.289530000000037
CHEMBL1088734,8.06,7.8390749999999905
CHEMBL4563800,8.06,7.775124999999992
CHEMBL1834461,8.05,7.989825000000008
CHEMBL4465475,8.05,7.915487499999972
CHEMBL4753019,8.05,5.673149999999997
CHEMBL5620189,8.05,7.239776666666664
CHEMBL501319,8.03,7.506083333333321
CHEMBL5169338,8.03,8.369649999999965
CHEMBL4460364,8.01,7.899175000000019
CHEMBL4753111,8.01,6.7279500000000265
CHEMBL5414925,8.01,8.340974999999993
CHEMBL253868,8.0,7.659699999999989
CHEMBL398617,8.0,7.801175000000011
CHEMBL398420,8.0,7.722750000000004
CHEMBL2158742,8.0,7.942294583333319
CHEMBL3828070,8.0,8.462124999999993
CHEMBL3664072,8.0,7.479299999999986
CHEMBL3935353,8.0,7.362124999999992
CHEMBL4060412,8.0,6.165965000000005
CHEMBL5283887,8.0,7.044779166666675
CHEMBL6143723,8.0,7.923841666666646
CHEMBL6145085,8.0,7.138924999999992
CHEMBL6151056,8.0,7.823175000000031
CHEMBL251817,7.99,7.795175000000021
CHEMBL5077827,7.99,7.451625000000012
CHEMBL468513,7.96,7.118225000000004
CHEMBL469950,7.96,7.868525000000013
CHEMBL475302,7.96,7.726800000000005
CHEMBL1834470,7.96,7.7683999999999935
CHEMBL3664067,7.96,7.737275000000007
CHEMBL3912393,7.96,7.903433333333346
CHEMBL3961271,7.96,7.006324999999984
CHEMBL4452333,7.94,6.8044812500000145
CHEMBL4754402,7.94,8.782949166666654
CHEMBL5273740,7.93,7.171924999999991
CHEMBL1097761,7.92,7.70894166666665
CHEMBL2012814,7.92,7.515808095238096
CHEMBL4092753,7.92,7.014802083333335
CHEMBL4467713,7.92,8.724566666666673
CHEMBL4639928,7.92,7.372350000000019
