rank,id,smiles,fitness,pred_pIC50,affinity_norm,permeability_norm,safety_norm,druglikeness_qed,n_chelators,chelator_penalty,logKp_cm_h,struct_alerts,applicability_tanimoto,is_hit,canon,pIC50_hdac6,pIC50_hdac1,pIC50_hdac2,pIC50_hdac3,selectivity,pareto,sa_score,MW,cLogP,HBD,HBA,TPSA,rotB,lipinski_ok,veber_ok,pred_uncertainty,developable
664,CAND-05848,CC(C)(C)NC(=O)CN(C(=O)Cc1ccc(C(=O)NO)cc1)c1cccc(O)c1,0.6368875517153952,7.501548309755116,0.7445507675135479,0.4635412488755044,0.6666666666666667,0.4375961154176264,1,1.0,-3.7154907000000006,2,0.7843137254901961,True,CC(C)(C)NC(=O)CN(C(=O)Cc1ccc(C(=O)NO)cc1)c1cccc(O)c1,7.47,6.41,6.12,6.24,1.06,False,2.38,399.4,2.0,4,5,119.0,6,True,True,0.574,False
665,CAND-01594,O=C(NO)c1ccc(CC(=O)N2CCC3(CC2)CN(Cc2ccccc2)c2ccccc23)c(F)c1,0.6368693759472344,7.509706177500646,0.7472885054569897,0.6300062058670047,0.6666666666666667,0.4329726329513539,1,1.0,-2.7005047999999987,2,0.7580645161290323,True,O=C(NO)c1ccc(CC(=O)N2CCC3(CC2)CN(Cc2ccccc2)c2ccccc23)c(F)c1,7.42,5.18,6.03,5.98,1.39,False,2.98,473.5,4.07,2,4,72.9,5,True,True,0.624,False
666,CAND-04151,Cc1nc(NC(CCNS(C)(=O)=O)c2ccc(F)cc2)ncc1-c1nnc(C(F)F)o1,0.6368166225782993,6.985428968503139,0.5713438036394336,0.5232631284822096,1.0,0.5038157358619416,1,1.0,-3.3513488,0,0.7741935483870968,False,Cc1nc(NC(CCNS(C)(=O)=O)c2ccc(F)cc2)ncc1-c1nnc(C(F)F)o1,7.3,6.74,5.91,6.26,0.56,False,3.41,456.5,3.0,2,8,122.9,9,True,True,0.417,True
667,CAND-05366,Nc1nc(Cl)c2nc(C(F)(F)F)n(Cc3ccc(C(=O)NO)cc3F)c2n1,0.6367360077598029,7.806039934980261,0.8467365716773828,0.5031644935909025,0.6666666666666667,0.2667812952925938,1,1.0,-3.473896100000001,2,0.6557377049180327,True,Nc1nc(Cl)c2nc(C(F)(F)F)n(Cc3ccc(C(=O)NO)cc3F)c2n1,8.24,5.98,5.93,6.37,1.87,False,2.8,404.7,2.39,3,7,119.0,3,True,True,0.524,False
668,CAND-03364,Cc1ccccc1C(=O)N(Cc1ccc(C(=O)NO)cc1C#N)Cc1nnnn1C1CCCCC1,0.6366822226280842,7.573691740703033,0.7687617273424102,0.5429395761369372,0.6666666666666667,0.3965600854118191,1,1.0,-3.231375700000001,2,0.7464788732394366,True,Cc1ccccc1C(=O)N(Cc1ccc(C(=O)NO)cc1C#N)Cc1nnnn1C1CCCCC1,7.18,5.95,5.69,6.34,0.84,False,2.73,473.5,3.32,2,8,137.0,7,True,True,0.791,False
669,CAND-01755,COc1cc(C)cc(NC(=O)[C@H](CCCCCS)NC(=O)[C@@H]2CCCC(=O)N2)c1,0.6366450312659687,7.665898811954025,0.7997059404005121,0.509444983854888,0.6666666666666667,0.3448624257745976,1,1.0,-3.4356021000000005,2,0.746268656716418,True,COc1cc(C)cc(NC(=O)[C@H](CCCCCS)NC(=O)[C@@H]2CCCC(=O)N2)c1,8.2,7.54,7.24,7.81,0.39,False,3.22,421.6,2.59,4,5,96.5,10,True,True,0.85,False
670,CAND-04433,O=C1CCC[C@@H](C(=O)N[C@@H](CCCCCS)C(=O)Nc2cccc(F)c2)N1,0.6365686543193447,7.598115689016119,0.7769582772389243,0.5148016381756969,0.6666666666666667,0.3825206078884978,1,1.0,-3.402941,2,0.8095238095238095,True,O=C1CCC[C@@H](C(=O)N[C@@H](CCCCCS)C(=O)Nc2cccc(F)c2)N1,7.71,8.24,7.65,7.67,-0.53,False,3.12,395.5,2.41,4,4,87.3,9,True,True,1.066,False
671,CAND-04146,CS(=O)(=O)NCCC(Nc1ncc(-c2nnc(C(F)F)o2)cn1)c1ccc(F)cc1F,0.6364499110150663,7.048001466712799,0.5923428082700747,0.4995818883413974,1.0,0.4675950229334299,1,1.0,-3.495740300000001,0,0.8333333333333334,True,CS(=O)(=O)NCCC(Nc1ncc(-c2nnc(C(F)F)o2)cn1)c1ccc(F)cc1F,7.3,6.76,6.02,6.39,0.54,False,3.48,460.4,2.83,2,8,122.9,9,True,True,0.362,True
672,CAND-04147,CS(=O)(=O)NCCC(Nc1ncc(-c2nnc(C(F)F)o2)cn1)c1ccc(F)c(F)c1,0.6364499110150663,7.048001466712799,0.5923428082700747,0.4995818883413974,1.0,0.4675950229334299,1,1.0,-3.495740300000001,0,0.8333333333333334,True,CS(=O)(=O)NCCC(Nc1ncc(-c2nnc(C(F)F)o2)cn1)c1ccc(F)c(F)c1,6.84,6.74,5.96,6.34,0.1,False,3.44,460.4,2.83,2,8,122.9,9,True,True,0.51,True
673,CAND-05679,CC(C)c1ccc(-c2[nH]c3ncc(C(=O)NO)cc3c2F)cc1,0.6362238667769646,7.367482332153787,0.6995589234125063,0.7371477550527443,0.6666666666666667,0.510370239124594,1,1.0,-2.0472312,2,0.6037735849056604,True,CC(C)c1ccc(-c2[nH]c3ncc(C(=O)NO)cc3c2F)cc1,7.29,6.03,6.21,6.41,0.88,False,2.56,313.3,3.61,3,3,78.0,3,True,True,0.882,False
674,CAND-00438,CCCN(Cc1nc2cc(C(=O)NO)ccc2n1C)c1cccc(O)c1,0.6361062220484446,7.443067284264553,0.7249248398261764,0.6032564409261691,0.6666666666666667,0.4677015626734102,1,1.0,-2.8636060000000008,2,0.8214285714285714,True,CCCN(Cc1nc2cc(C(=O)NO)ccc2n1C)c1cccc(O)c1,7.77,6.02,5.98,6.26,1.51,False,2.49,354.4,2.81,3,6,90.6,6,True,True,0.4,False
675,CAND-06108,COc1ccc(CN2CCc3c(c4cc(F)ccc4n3Cc3ccc(C(=O)NO)cc3)C2)cc1,0.6360978315989377,7.889916590868146,0.8748851407099111,0.6960670934931186,0.5,0.328850870813274,1,1.0,-2.297712099999999,3,0.7777777777777778,True,COc1ccc(CN2CCc3c(c4cc(F)ccc4n3Cc3ccc(C(=O)NO)cc3)C2)cc1,7.8,5.52,5.79,5.84,1.96,False,2.35,459.5,4.51,2,5,66.7,6,True,True,0.791,False
676,CAND-01601,O=C(NO)c1ccc(CC(=O)N2CCC3(CC2)CN(Cc2ccccc2)c2cccc(F)c23)cc1,0.6359885444586519,7.504456802331509,0.7455268424798248,0.6300062058670047,0.6666666666666667,0.4329726329513539,1,1.0,-2.7005047999999987,2,0.7666666666666667,True,O=C(NO)c1ccc(CC(=O)N2CCC3(CC2)CN(Cc2ccccc2)c2cccc(F)c23)cc1,7.12,5.37,6.08,6.11,1.01,False,2.99,473.5,4.07,2,4,72.9,5,True,True,0.582,False
677,CAND-00452,Cn1c(CN(CCCF)c2ccccc2)nc2cc(C(=O)NO)ccc21,0.6358635972620558,7.376375247666632,0.7025433395598115,0.6296771582977604,0.6666666666666667,0.5041953138293889,1,1.0,-2.7025111,2,0.8392857142857143,True,Cn1c(CN(CCCF)c2ccccc2)nc2cc(C(=O)NO)ccc21,7.9,5.99,6.18,6.47,1.43,False,2.51,356.4,3.06,2,5,70.4,7,True,True,0.512,False
678,CAND-05678,CC(C)c1ccc(-c2cc3cc(C(=O)NO)cnc3[nH]2)c(F)c1,0.6357131678070151,7.364438786905341,0.6985375254726072,0.7371477550527443,0.6666666666666667,0.510370239124594,1,1.0,-2.0472312,2,0.7058823529411765,True,CC(C)c1ccc(-c2cc3cc(C(=O)NO)cnc3[nH]2)c(F)c1,7.45,6.18,6.09,6.31,1.14,False,2.53,313.3,3.61,3,3,78.0,3,True,True,0.696,False
679,CAND-05677,CC(C)c1ccc(-c2cc3cc(C(=O)NO)cnc3[nH]2)cc1F,0.6357131678070151,7.364438786905341,0.6985375254726072,0.7371477550527443,0.6666666666666667,0.510370239124594,1,1.0,-2.0472312,2,0.7058823529411765,True,CC(C)c1ccc(-c2cc3cc(C(=O)NO)cnc3[nH]2)cc1F,7.4,6.16,6.15,6.3,1.1,False,2.56,313.3,3.61,3,3,78.0,3,True,True,0.736,False
680,CAND-03773,COc1cncc(N(Cc2ncc(-c3nnc(C(F)F)o3)s2)S(=O)(=O)CCN2CCCOCC2)c1,0.6356558624697852,7.188613554597306,0.6395314929014168,0.4012166904118958,1.0,0.3863003867302562,1,1.0,-4.095501900000001,0,0.8133333333333334,True,COc1cncc(N(Cc2ncc(-c3nnc(C(F)F)o3)s2)S(=O)(=O)CCN2CCCOCC2)c1,7.58,7.05,6.26,6.53,0.53,False,3.38,530.6,2.59,0,11,123.8,10,False,True,0.534,False
681,CAND-06124,COc1ccc(CN2CCc3c(c4cc(C)ccc4n3Cc3ccc(C(=O)NO)cc3)C2)cc1,0.6355992321718512,7.889916590868146,0.8748851407099111,0.7197483336339306,0.5,0.3271888727229853,1,1.0,-2.1533205999999985,3,0.7903225806451613,True,COc1ccc(CN2CCc3c(c4cc(C)ccc4n3Cc3ccc(C(=O)NO)cc3)C2)cc1,7.72,5.57,5.84,5.82,1.88,False,2.33,455.6,4.68,2,5,66.7,6,True,True,0.838,False
682,CAND-05354,Cc1nc2c(Cl)nc(N)nc2n1Cc1ccc(C(=O)NO)cc1F,0.6355956924966711,7.605031828992132,0.7792792978076707,0.4744381799357662,0.6666666666666667,0.3754090341983413,1,1.0,-3.649048900000001,2,0.6779661016949152,True,Cc1nc2c(Cl)nc(N)nc2n1Cc1ccc(C(=O)NO)cc1F,8.35,5.93,5.92,6.42,1.93,False,2.6,350.7,1.68,3,7,119.0,3,True,True,0.443,False
683,CAND-00274,CCCCS(=O)(=O)N(Cc1ncc(-c2nnc(C(F)F)o2)s1)c1cccnc1F,0.6354835119035982,7.254784896272944,0.6617382506627351,0.6250691638703303,0.8333333333333334,0.4598257330185465,1,1.0,-2.730607399999999,1,0.7575757575757576,True,CCCCS(=O)(=O)N(Cc1ncc(-c2nnc(C(F)F)o2)s1)c1cccnc1F,7.34,6.81,5.68,6.36,0.53,False,3.36,447.5,3.8,0,8,102.1,9,True,True,0.587,True
684,CAND-01997,O=S(=O)(CCN1CC2CC(C1)O2)N(Cc1ncc(-c2nnc(C(F)F)o2)s1)c1ccc(C(F)(F)F)nc1,0.6354167003234483,7.234451987178372,0.6549146322289516,0.4538604473226454,1.0,0.3598646140299084,1,1.0,-3.7745174,0,0.7567567567567568,True,O=S(=O)(CCN1CC2CC(C1)O2)N(Cc1ncc(-c2nnc(C(F)F)o2)s1)c1ccc(C(F)(F)F)nc1,6.82,7.01,6.4,6.38,-0.19,False,5.05,566.5,3.35,0,10,114.5,9,True,True,0.818,False
685,CAND-06122,COc1ccc(CN2CCc3c(c4ccccc4n3Cc3ccc(C(=O)NO)cc3)C2)c(C)c1,0.6352793373063895,7.888010155658625,0.8742453509789879,0.7197483336339306,0.5,0.3271888727229851,1,1.0,-2.153320599999999,3,0.8125,True,COc1ccc(CN2CCc3c(c4ccccc4n3Cc3ccc(C(=O)NO)cc3)C2)c(C)c1,8.25,5.4,5.83,5.96,2.29,False,2.38,455.6,4.68,2,5,66.7,6,True,True,0.644,False
686,CAND-06127,COc1ccc(CN2CCc3c(c4ccccc4n3Cc3ccc(C(=O)NO)cc3C)C2)cc1,0.6352793373063895,7.888010155658625,0.8742453509789879,0.7197483336339306,0.5,0.3271888727229851,1,1.0,-2.153320599999999,3,0.8125,True,COc1ccc(CN2CCc3c(c4ccccc4n3Cc3ccc(C(=O)NO)cc3C)C2)cc1,8.1,5.42,5.85,5.9,2.2,False,2.38,455.6,4.68,2,5,66.7,6,True,True,0.867,False
687,CAND-03214,O=C(NO)c1cnc(Nc2cc(Cl)c(O)cc2Cl)nc1,0.6352756986109335,7.76970607410529,0.8345431171311681,0.5886654453490651,0.5,0.3933471334844979,1,1.0,-2.952571600000001,3,0.7073170731707317,True,O=C(NO)c1cnc(Nc2cc(Cl)c(O)cc2Cl)nc1,7.87,6.5,6.32,6.32,1.37,False,2.49,315.1,2.35,4,6,107.4,3,True,True,0.395,False
688,CAND-01860,O=S(=O)(C(F)F)N(Cc1ncc(-c2nnc(C(F)F)o2)s1)c1cnn(CCCF)c1,0.6351205310689859,7.130379384406538,0.6199884085674643,0.5354158459816605,1.0,0.4170877559508456,1,1.0,-3.2772501000000003,0,0.819672131147541,True,O=S(=O)(C(F)F)N(Cc1ncc(-c2nnc(C(F)F)o2)s1)c1cnn(CCCF)c1,7.02,6.77,5.86,6.61,0.25,False,3.73,472.4,3.25,0,9,107.0,10,True,True,0.464,True
689,CAND-00052,COc1cc2ncc(-c3ccc(O)cc3)nc2cc1OC,0.6350035414050033,6.445797904937317,0.3902464281648672,0.6992823226996057,1.0,0.7996010910752321,1,1.0,-2.2781079,0,0.7222222222222222,False,COc1cc2ncc(-c3ccc(O)cc3)nc2cc1OC,6.04,5.54,5.45,5.87,0.17,False,1.94,282.3,3.02,1,5,64.5,3,True,True,0.651,True
690,CAND-01988,COc1ncccc1N(Cc1ncc(-c2nnc(C(F)F)o2)s1)S(=O)(=O)CCN1CC2CC(C1)O2,0.6348855391284369,7.182262875169333,0.6374002379486596,0.3742154696901876,1.0,0.3872847338470234,1,1.0,-4.260136300000003,0,0.7272727272727273,True,COc1ncccc1N(Cc1ncc(-c2nnc(C(F)F)o2)s1)S(=O)(=O)CCN1CC2CC(C1)O2,7.15,7.17,6.49,6.39,-0.02,False,5.04,528.6,2.34,0,11,123.8,10,False,True,0.695,False
691,CAND-00189,N#Cc1cc(N(Cc2ncc(-c3nnc(C(F)F)o3)s2)S(=O)(=O)CCN2CCOCC2)cnc1C(F)(F)F,0.6348141871320934,7.252544554269809,0.6609864035502798,0.409506334014,1.0,0.3477366178565114,1,1.0,-4.044957500000002,0,0.7402597402597403,True,N#Cc1cc(N(Cc2ncc(-c3nnc(C(F)F)o3)s2)S(=O)(=O)CCN2CCOCC2)cnc1C(F)(F)F,7.11,6.98,6.18,6.25,0.13,False,3.64,579.5,3.08,0,11,138.3,9,False,True,0.684,False
692,CAND-01595,O=C(NO)c1ccc(CC(=O)N2CCC3(CC2)CN(Cc2ccccc2F)c2ccccc23)cc1,0.6347143831651547,7.496863351436238,0.7429785198928303,0.6300062058670046,0.6666666666666667,0.432972632951354,1,1.0,-2.700504799999999,2,0.7833333333333333,True,O=C(NO)c1ccc(CC(=O)N2CCC3(CC2)CN(Cc2ccccc2F)c2ccccc23)cc1,7.04,5.39,6.19,6.12,0.85,False,2.95,473.5,4.07,2,4,72.9,5,True,True,0.478,False
693,CAND-00074,Cn1c(SCc2ccc(C(=O)NO)cc2)nnc1-c1ccncc1Cl,0.6346477054754343,7.54761918224424,0.7600119124640851,0.5966393915649173,0.6666666666666667,0.4043613863668612,1,1.0,-2.9039521000000006,2,0.7090909090909091,True,Cn1c(SCc2ccc(C(=O)NO)cc2)nnc1-c1ccncc1Cl,5.83,5.43,5.46,4.83,0.37,False,2.31,375.8,2.94,2,7,92.9,5,True,True,1.287,False
694,CAND-01812,CN(/N=C/c1ccc(C(=O)NO)cc1)C(=O)c1ccc(N(C)C)c(F)c1,0.6345661261900125,7.597966996386931,0.7769083767667009,0.5180479467393948,0.5,0.4870397926888736,1,1.0,-3.383147300000001,3,0.6666666666666666,True,CN(/N=C/c1ccc(C(=O)NO)cc1)C(=O)c1ccc(N(C)C)c(F)c1,7.46,5.76,5.99,6.13,1.33,False,2.57,358.4,2.12,2,5,85.2,5,True,True,0.648,False
695,CAND-01942,Cc1ccc(CN2CCC3=C(C2)C(=O)N(Cc2ccc(C(=O)NO)cc2)C2=NCCN23)cc1C#N,0.6345029241498974,7.354892151202926,0.6953337242331179,0.4108103877609839,0.6666666666666667,0.5116757623333504,1,1.0,-4.0370063000000025,2,0.7647058823529411,True,Cc1ccc(CN2CCC3=C(C2)C(=O)N(Cc2ccc(C(=O)NO)cc2)C2=NCCN23)cc1C#N,7.27,6.75,6.11,6.1,0.52,False,3.11,470.5,2.16,2,7,112.3,5,True,True,0.609,False
696,CAND-00051,COc1cc2ncc(-c3cccc(O)c3)nc2cc1OC,0.6344724205607827,6.442632654140085,0.389184186476426,0.6992823226996057,1.0,0.7996010910752321,1,1.0,-2.2781079,0,0.7105263157894737,False,COc1cc2ncc(-c3cccc(O)c3)nc2cc1OC,6.08,5.33,5.43,5.84,0.24,False,2.0,282.3,3.02,1,5,64.5,3,True,True,0.636,True
697,CAND-04225,O=C(NO)c1ccc(Cn2c(=O)[nH]c(=O)c3cc(O)c(F)cc32)cc1,0.6344697054735811,7.534979462128392,0.7557700881988407,0.3663709579266349,0.6666666666666667,0.4108377601360914,1,1.0,-4.3079666,2,0.7450980392156863,True,O=C(NO)c1ccc(Cn2c(=O)[nH]c(=O)c3cc(O)c(F)cc32)cc1,8.06,5.94,6.06,6.45,1.61,False,2.37,345.3,0.7,4,6,124.4,3,True,True,0.561,False
698,CAND-00094,Cn1c(SCc2ccc(C(=O)NO)cc2)nnc1-c1ccncc1C#N,0.6344086280929345,7.54761918224424,0.7600119124640851,0.5150511258706247,0.6666666666666667,0.4035644617585289,1,1.0,-3.401419800000001,2,0.6724137931034483,True,Cn1c(SCc2ccc(C(=O)NO)cc2)nnc1-c1ccncc1C#N,5.79,5.85,5.56,4.81,-0.06,False,2.48,366.4,2.16,2,8,116.7,5,True,True,1.388,False
699,CAND-05852,CC(C)(C)NC(=O)CN(C(=O)Cc1ccc(C(=O)NO)cc1)c1ccccc1C(F)(F)F,0.6340580103164591,7.438158273722432,0.7232774014458121,0.5644358636626167,0.6666666666666667,0.4636199208673991,1,1.0,-3.1003065,2,0.7037037037037037,True,CC(C)(C)NC(=O)CN(C(=O)Cc1ccc(C(=O)NO)cc1)c1ccccc1C(F)(F)F,7.46,6.22,6.02,6.25,1.21,False,2.51,451.4,3.31,3,4,98.7,6,True,True,0.318,False
700,CAND-04761,Cc1cccc(NS(C)(=O)=O)c1C(Nc1ncc(-c2nnc(C(F)F)o2)cn1)c1ccc(F)cc1,0.6340402035645741,7.225956618643259,0.6520636307776416,0.6475947603451078,1.0,0.3600279605858444,1,1.0,-2.5932621999999994,0,0.7692307692307693,True,Cc1cccc(NS(C)(=O)=O)c1C(Nc1ncc(-c2nnc(C(F)F)o2)cn1)c1ccc(F)cc1,6.85,6.74,5.88,6.45,0.11,False,3.42,504.5,4.48,2,8,122.9,8,True,True,0.358,True
701,CAND-01655,N#Cc1cccc2c1C1(CCN(C(=O)Cc3ccc(C(=O)NO)cc3)CC1)CN2Cc1ccccc1,0.6338628844637788,7.501079591063983,0.7443934679610738,0.5918433465254673,0.6666666666666667,0.4277760571663619,1,1.0,-2.933195,2,0.7301587301587301,True,N#Cc1cccc2c1C1(CCN(C(=O)Cc3ccc(C(=O)NO)cc3)CC1)CN2Cc1ccccc1,7.24,5.5,6.34,6.02,0.9,False,3.1,480.6,3.8,2,5,96.7,5,True,True,0.79,False
702,CAND-00360,CC(C)CS(=O)(=O)N(Cc1ncc(-c2nnc(C(F)F)o2)s1)c1cncc(OC(F)F)c1F,0.6337555745431928,7.2064385225544285,0.6455134593464588,0.6122842151618479,1.0,0.3699961495665445,1,1.0,-2.808561,0,0.704225352112676,True,CC(C)CS(=O)(=O)N(Cc1ncc(-c2nnc(C(F)F)o2)s1)c1cncc(OC(F)F)c1F,7.33,6.83,5.73,6.19,0.5,False,3.67,513.5,4.26,0,9,111.3,10,True,True,0.705,True
703,CAND-03537,Cn1c(Nc2ccccc2)nc2cc(C(=O)NO)cc(C#N)c21,0.6337301751413573,7.355578088701482,0.6955639212864662,0.5913459948065154,0.6666666666666667,0.5087162705493029,1,1.0,-2.936227500000001,2,0.6346153846153846,True,Cn1c(Nc2ccccc2)nc2cc(C(=O)NO)cc(C#N)c21,6.8,6.17,5.99,6.27,0.53,False,2.51,307.3,2.31,3,6,103.0,3,True,True,0.954,False
704,CAND-06161,O=C(NO)c1ccc(Cn2c3c(c4ccccc42)CN(Cc2ccc(OCF)cc2)CC3)cc1,0.6337241824016784,7.9070743474111485,0.8806431944780487,0.7144770614416909,0.5,0.31134195054218,1,1.0,-2.185461099999999,3,0.8166666666666667,True,O=C(NO)c1ccc(Cn2c3c(c4ccccc42)CN(Cc2ccc(OCF)cc2)CC3)cc1,8.13,5.74,5.78,6.09,2.04,False,2.46,459.5,4.67,2,5,66.7,7,True,True,0.857,False
705,CAND-00285,CCCCS(=O)(=O)N(Cc1nc(OC)c(-c2nnc(C(F)F)o2)s1)c1cccnc1,0.6336333512889453,7.060024209809404,0.5963775782598021,0.5978317400338211,1.0,0.4514818738634806,1,1.0,-2.896682,0,0.7183098591549296,True,CCCCS(=O)(=O)N(Cc1nc(OC)c(-c2nnc(C(F)F)o2)s1)c1cccnc1,6.81,6.63,5.78,6.18,0.18,False,3.29,459.5,3.67,0,9,111.3,10,True,True,1.038,True
706,CAND-00443,CCCN(Cc1nc2cc(C(=O)NO)ccc2n1C)c1ccccc1C(F)(F)F,0.6335865213594496,7.411169357996203,0.714220061839327,0.7041510557132816,0.6666666666666667,0.4771438570215091,1,1.0,-2.2484217999999987,2,0.7213114754098361,True,CCCN(Cc1nc2cc(C(=O)NO)ccc2n1C)c1ccccc1C(F)(F)F,7.83,5.86,6.04,6.47,1.36,False,2.6,406.4,4.13,2,5,70.4,6,True,True,0.484,False
707,CAND-00439,CCCN(Cc1nc2cc(C(=O)NO)ccc2n1C)c1ccc(O)cc1,0.633488648299314,7.427467675462893,0.7196896923279151,0.6032564409261691,0.6666666666666667,0.4677015626734102,1,1.0,-2.8636060000000008,2,0.8333333333333334,True,CCCN(Cc1nc2cc(C(=O)NO)ccc2n1C)c1ccc(O)cc1,7.76,6.07,6.04,6.22,1.54,False,2.43,354.4,2.81,3,6,90.6,6,True,True,0.411,False
708,CAND-01922,Cc1ccc(CN2CCC3=C(C2)C(=O)N(Cc2ccc(C(=O)NO)cc2)C2=NCCN23)cc1Cl,0.6334675690294479,7.354892151202926,0.6953337242331179,0.4923986534552765,0.6666666666666667,0.5082245785985187,1,1.0,-3.5395386000000006,2,0.8253968253968254,True,Cc1ccc(CN2CCC3=C(C2)C(=O)N(Cc2ccc(C(=O)NO)cc2)C2=NCCN23)cc1Cl,7.3,6.26,6.23,6.1,1.04,False,2.97,480.0,2.94,2,6,88.5,5,True,True,0.349,False
709,CAND-05844,COc1ccc(N(CC(=O)NC(C)(C)C)C(=O)Cc2ccc(C(=O)NO)cc2)cc1,0.6334447296280854,7.4108129164262335,0.7141004419041719,0.4847908860301591,0.6666666666666667,0.4768705844755537,1,1.0,-3.5859254000000016,2,0.7647058823529411,True,COc1ccc(N(CC(=O)NC(C)(C)C)C(=O)Cc2ccc(C(=O)NO)cc2)cc1,7.37,6.45,6.28,6.29,0.92,False,2.25,413.5,2.3,3,5,108.0,7,True,True,0.317,False
710,CAND-05689,Cc1c(-c2ccc(C(C)C)cc2)[nH]c2ncc(C(=O)NO)cc12,0.633443697962837,7.353889182059704,0.6949971330103678,0.7608289951935563,0.6666666666666667,0.5087059937477322,1,1.0,-1.9028397,2,0.6153846153846154,True,Cc1c(-c2ccc(C(C)C)cc2)[nH]c2ncc(C(=O)NO)cc12,7.29,6.0,6.22,6.34,0.95,False,2.47,309.4,3.78,3,3,78.0,3,True,True,0.873,False
711,CAND-06223,CC(C)c1ccc(-c2nc3cc(C(=O)NO)cc(C#N)c3o2)cc1,0.6334293858830564,7.249823056594842,0.6600730830993777,0.7288467621550254,0.6666666666666667,0.5668650366667806,1,1.0,-2.0978447999999994,2,0.6296296296296297,True,CC(C)c1ccc(-c2nc3cc(C(=O)NO)cc(C#N)c3o2)cc1,7.12,5.84,5.35,5.92,1.2,False,2.48,321.3,3.61,2,5,99.1,3,True,True,0.849,False
712,CAND-04156,COc1cc(C(CCNS(C)(=O)=O)Nc2ncc(-c3nnc(C(F)F)o3)cn2)ccc1F,0.6332615650438935,7.048001466712799,0.5923428082700747,0.4723444645048884,1.0,0.4569672030295207,1,1.0,-3.661814900000001,0,0.7538461538461538,True,COc1cc(C(CCNS(C)(=O)=O)Nc2ncc(-c3nnc(C(F)F)o3)cn2)ccc1F,7.07,6.74,6.02,6.07,0.33,False,3.44,472.4,2.7,2,9,132.1,10,True,True,0.518,True
713,CAND-04155,COc1cc(F)ccc1C(CCNS(C)(=O)=O)Nc1ncc(-c2nnc(C(F)F)o2)cn1,0.6332615650438935,7.048001466712799,0.5923428082700747,0.4723444645048883,1.0,0.4569672030295207,1,1.0,-3.661814900000001,0,0.7384615384615385,True,COc1cc(F)ccc1C(CCNS(C)(=O)=O)Nc1ncc(-c2nnc(C(F)F)o2)cn1,7.23,6.7,6.02,6.12,0.53,False,3.46,472.4,2.7,2,9,132.1,10,True,True,0.443,True
714,CAND-00382,CC(C)CS(=O)(=O)N(Cc1ncc(-c2nnc(C(F)F)o2)s1)c1cc(OC(F)F)cnc1C#N,0.6330773826516217,7.213846388882662,0.6479995007189565,0.574121355820311,1.0,0.3635921076404784,1,1.0,-3.0412511999999987,0,0.7222222222222222,True,CC(C)CS(=O)(=O)N(Cc1ncc(-c2nnc(C(F)F)o2)s1)c1cc(OC(F)F)cnc1C#N,7.25,6.94,5.77,6.19,0.31,False,3.7,520.5,3.99,0,10,135.1,10,True,True,0.702,True
715,CAND-00384,CC(C)CS(=O)(=O)N(Cc1ncc(-c2nnc(C(F)F)o2)s1)c1cncc(OC(F)F)c1C#N,0.6330773826516217,7.213846388882662,0.6479995007189565,0.5741213558203109,1.0,0.3635921076404784,1,1.0,-3.0412512,0,0.6756756756756757,True,CC(C)CS(=O)(=O)N(Cc1ncc(-c2nnc(C(F)F)o2)s1)c1cncc(OC(F)F)c1C#N,7.26,6.84,5.77,6.14,0.42,False,3.73,520.5,3.99,0,10,135.1,10,True,True,0.677,True
716,CAND-05688,Cc1cc(C(C)C)ccc1-c1cc2cc(C(=O)NO)cnc2[nH]1,0.6329329989928874,7.350845636811258,0.6939757350704687,0.7608289951935563,0.6666666666666667,0.5087059937477322,1,1.0,-1.9028397,2,0.72,True,Cc1cc(C(C)C)ccc1-c1cc2cc(C(=O)NO)cnc2[nH]1,7.37,6.12,6.07,6.25,1.12,False,2.51,309.4,3.78,3,3,78.0,3,True,True,0.689,False
717,CAND-05687,Cc1cc(-c2cc3cc(C(=O)NO)cnc3[nH]2)ccc1C(C)C,0.6329329989928874,7.350845636811258,0.6939757350704687,0.7608289951935562,0.6666666666666667,0.5087059937477322,1,1.0,-1.9028397,2,0.72,True,Cc1cc(-c2cc3cc(C(=O)NO)cnc3[nH]2)ccc1C(C)C,7.35,6.1,6.13,6.19,1.16,False,2.51,309.4,3.78,3,3,78.0,3,True,True,0.71,False
718,CAND-03734,COc1cc(C(=O)NO)ccc1Cn1c2c(c3ccccc31)CS(=O)(=O)CC2,0.6329188213271812,7.534057875963787,0.7554608086800136,0.4958933180644841,0.5,0.5172947232905817,1,1.0,-3.5182306000000017,3,0.6885245901639344,True,COc1cc(C(=O)NO)ccc1Cn1c2c(c3ccccc31)CS(=O)(=O)CC2,8.14,5.52,5.24,5.61,2.53,False,2.66,400.5,2.29,2,6,97.6,4,True,True,0.875,False
719,CAND-00542,O=C(NO)c1ccc(Cl)c(NCc2cccc(F)c2)c1,0.6327222650164888,7.187726093482289,0.6392336655715679,0.709057247962772,0.6666666666666667,0.5992403296579046,1,1.0,-2.2185073,2,0.7441860465116279,True,O=C(NO)c1ccc(Cl)c(NCc2cccc(F)c2)c1,5.83,5.07,5.56,6.72,-0.89,False,1.88,294.7,3.21,3,3,61.4,4,True,True,1.033,False
