molecule_chembl_id,canonical_smiles,pIC50_median,n_measurements
CHEMBL5764514,COc1cc(N2CCN(C(=O)[C@@H](CO)C[C@@]3(C)NC(=O)NC3=O)CC2)cc(F)c1F,7.43,1
CHEMBL6012026,CC[C@]1(C[C@H](C)C(=O)N2CCN(c3cc(F)c(F)c(OC)c3)CC2)NC(=O)NC1=O,7.43,1
CHEMBL6053277,COc1cc(N2CCN(C(=O)CCC3(c4cccc(C)n4)NC(=O)NC3=O)C[C@@H]2C)cc(F)c1F,7.43,1
CHEMBL5910236,COc1cc(N2CCN(C(=O)CC[C@@]3(C)NC(=O)NC3=O)C[C@@H]2C)cc(Cl)c1F,7.43,1
CHEMBL5991242,COC[C@]1(C[C@H](C)C(=O)N2CCN(c3cc(F)c(Cl)c(OC)c3)[C@@H](C)C2)NC(=O)NC1=O,7.43,1
CHEMBL5791229,CCc1cc(N2CCN(C(=O)[C@@H](C)C[C@@]3(COC)NC(=O)NC3=O)C[C@@H]2C)ccc1Cl,7.43,1
CHEMBL6060755,COc1cc(N2CCN(C(=O)[C@@H](C)C[C@@]3(C)NC(=O)NC3=O)C[C@@H]2C)cc(C)c1Cl,7.43,1
CHEMBL6060584,COC[C@]1(C[C@H](C)C(=O)N2CCN(c3cc(C)c(Cl)c(OC)c3)[C@@H](C)C2)NC(=O)NC1=O,7.43,1
CHEMBL5784711,COc1cc(N2CCN(C(=O)CC[C@H]3NC(=O)NC3=O)C[C@@H]2C)cc(Cl)c1F,7.43,1
CHEMBL1767012,C[C@@H]1[C@H](c2ccccc2)[C@]1(NS(=O)(=O)N1CCc2c([nH]c3cc(F)ccc23)C1)C(=O)O,7.42,1
CHEMBL5793217,CC(CC1(C)NC(=O)NC1=O)C(=O)N1CCN(c2ccc(F)c(F)c2)[C@@H](C)C1,7.42,1
CHEMBL1766919,C[C@@H]1[C@H](c2ccccc2)[C@]1(NS(=O)(=O)N1CCn2c(cc3cc(Cl)ccc32)C1)C(=O)O,7.41,1
CHEMBL5884566,C[C@H]1CN(C(=O)CCC2(C3CC3)NC(=O)NC2=O)CCN1c1ccc(Cl)c(F)c1,7.41,1
CHEMBL5994091,C[C@H]1CN(C(=O)CCC2(c3ncccn3)NC(=O)NC2=O)CCN1c1cc(F)cc(F)c1,7.41,1
CHEMBL6038976,Cc1cncc(N2CCN(C(=O)C(C)CC3(C4CC4)NC(=O)NC3=O)C[C@@H]2C)c1,7.41,1
CHEMBL5808515,Cc1nc(C2(CCC(=O)N3CCN(c4cc(F)cc(F)c4)[C@@H](C)C3)NC(=O)NC2=O)co1,7.41,1
CHEMBL5845901,C[C@H]1CN(C(=O)CCC2(c3cnccn3)NC(=O)NC2=O)CCN1c1cc(Cl)cc(Cl)c1,7.41,1
CHEMBL4859268,CC(C)(Cc1ccc(F)cc1)NC(=O)[C@H](CCC(=O)O)NC(=O)c1ccc(-c2ccccc2)cc1,7.4,3
CHEMBL2164122,C=CCCNc1nc(NCc2csc(-c3cccs3)n2)nc(N2CCC[C@@H]2CNS(=O)(=O)c2ccc3ccccc3c2)n1,7.4,1
CHEMBL5913647,Cc1ccc(F)cc1N1CCN(C(=O)CCC2(C3CC3)NC(=O)NC2=O)CC1,7.4,2
CHEMBL5978176,C[C@H]1CN(C(=O)CCC2(C3CC3)NC(=O)NC2=O)CCN1c1ccc(F)c(Cl)c1,7.4,1
CHEMBL5986843,Cc1cccc(C2(CCC(=O)N3CCN(c4ccc(Cl)cc4)[C@@H](C)C3)NC(=O)NC2=O)n1,7.4,1
CHEMBL5880374,C[C@H]1CN(C(=O)CCC2(c3cn(C)cn3)NC(=O)NC2=O)CCN1c1cc(F)cc(Cl)c1,7.4,1
CHEMBL5916508,COc1ccc(C2(CCC(=O)N3CCN(c4cc(F)cc(F)c4)[C@@H](C)C3)NC(=O)NC2=O)cn1,7.4,1
CHEMBL5912335,COCC(CC1(C)NC(=O)NC1=O)C(=O)N1CCN(c2ccc(F)c(Cl)c2)[C@@H](C)C1,7.4,1
CHEMBL5904713,CS(=O)(=O)c1ccc(C2(CCC(=O)N3CCN(c4cccc(Cl)c4)CC3)NC(=O)NC2=O)cc1,7.39,2
CHEMBL4859812,C[C@H]1CN(C(=O)CC[C@@]2(C)NC(=O)NC2=O)CCN1c1ccc(Cl)c(Cl)c1,7.38,2
CHEMBL5835240,O=C1NC(=O)C(CCC(=O)N2CCN(c3cc(Cl)cc(Cl)c3)CC2)(c2cccnc2)N1,7.38,1
CHEMBL5867558,C[C@H]1CN(C(=O)CCC2(c3cccnc3)NC(=O)NC2=O)CCN1c1ccc(Cl)c(F)c1,7.38,1
CHEMBL6006530,CC(CC1(C)NC(=O)NC1=O)C(=O)N1CCN(c2cccc(-c3cn[nH]c3)c2)[C@@H](C)C1,7.38,1
CHEMBL5941233,C[C@H]1CN(C(=O)CCC2(c3cn(C)cn3)NC(=O)NC2=O)CCN1c1ccc(F)c(Cl)c1,7.38,1
CHEMBL4094455,C[C@@H](Cc1ccc(C(F)(F)F)cc1)C(=O)NC[C@@]1(C2CC2)NC(=O)NC1=O,7.37,2
CHEMBL5866536,Cc1ccc(F)cc1N1CCN(C(=O)CCC2(c3ccccn3)NC(=O)NC2=O)CC1,7.37,1
CHEMBL6005069,Cc1ccc(C2(CCC(=O)N3CCN(c4cc(F)cc(Cl)c4)[C@@H](C)C3)NC(=O)NC2=O)cn1,7.37,1
CHEMBL5869494,COC(CC1(C)NC(=O)NC1=O)C(=O)N1CCN(c2cc(Cl)cc(Cl)c2)CC1,7.37,1
CHEMBL5874631,Cc1cccc(C2(CCC(=O)N3CCN(c4cc(F)cc(Cl)c4)[C@@H](C)C3)NC(=O)NC2=O)n1,7.36,1
CHEMBL5973956,Cc1cc(C2(CCC(=O)N3CCN(c4cc(F)cc(F)c4)[C@@H](C)C3)NC(=O)NC2=O)ccn1,7.36,1
CHEMBL5772107,C[C@H]1CN(C(=O)CCC2(c3cnccn3)NC(=O)NC2=O)CCN1c1cc(F)cc(F)c1,7.35,1
CHEMBL4863614,C[C@H]1CN(C(=O)CCC2(c3ccccn3)NC(=O)NC2=O)CCN1c1cc(Cl)cc(Cl)c1,7.34,2
CHEMBL6055505,C[C@H]1CN(C(=O)CC[C@@]2(C3CC3)NC(=O)NC2=O)CCN1c1cccc(F)c1,7.34,1
CHEMBL5820738,CC(CC1(C2CN(C(=O)OC(C)(C)C)C2)NC(=O)NC1=O)C(=O)N1CCN(c2ccc(F)c(F)c2)[C@@H](C)C1,7.34,1
CHEMBL5932752,C[C@H]1CN(C(=O)CCC2(c3ncccn3)NC(=O)NC2=O)CCN1c1cc(F)cc(Cl)c1,7.34,1
CHEMBL1766909,C[C@@H]1[C@H](c2ccccc2)[C@]1(NS(=O)(=O)N1CCN(c2ccc(Cl)cc2)[C@@H](C)C1)C(=O)O,7.33,1
CHEMBL4876618,C[C@H]1CN(C(=O)CCC2(c3ccccn3)NC(=O)NC2=O)CCN1c1ccc(F)c(Cl)c1,7.33,2
CHEMBL5741013,C[C@H]1CN(C(=O)CCC2(C3CC3)NC(=O)NC2=O)CCN1c1cccc(F)c1,7.33,2
CHEMBL6032746,COCC1(CC(C)C(=O)N2CCN(c3cccc(Cl)c3C)[C@@H](C)C2)NC(=O)NC1=O,7.33,1
CHEMBL5918048,COC[C@]1(C[C@H](C)C(=O)N2CCN(c3cccc(-c4cn[nH]c4)c3)[C@@H](C)C2)NC(=O)NC1=O,7.33,1
CHEMBL5891470,O=C1NC(=O)C(CCC(=O)N2CCN(c3ccc(F)c(F)c3)CC2)(c2ccccn2)N1,7.32,1
CHEMBL5818101,O=C1NC(=O)C(CCC(=O)N2CCN(c3cccc(F)c3)CC2)(c2cccnc2)N1,7.32,2
CHEMBL5816915,CC(CC1(C)NC(=O)NC1=O)C(=O)N1CCN(c2ccc(F)c(F)c2)CC1,7.32,1
CHEMBL5839775,COCC(CC1(C)NC(=O)NC1=O)C(=O)N1CCN(c2cccc(F)c2)[C@@H](C)C1,7.32,1
CHEMBL5783573,C[C@H]1CN(C(=O)CCC2(c3cccnc3)NC(=O)NC2=O)CCN1c1cc(F)cc(F)c1,7.32,1
CHEMBL5925593,Cc1ccc(C2(CCC(=O)N3CCN(c4cc(F)cc(F)c4)[C@@H](C)C3)NC(=O)NC2=O)cn1,7.32,1
CHEMBL5926301,COCC(CC1(C)NC(=O)NC1=O)C(=O)N1CCN(c2cc(F)cc(Cl)c2)[C@@H](C)C1,7.32,1
CHEMBL4862188,O=C1NC(=O)C(CCC(=O)N2CCN(c3ccc(F)c(Cl)c3)CC2)(c2ccccn2)N1,7.31,2
CHEMBL5851322,CC(=O)N1CC(C2(CC(C)C(=O)N3CCN(c4ccc(F)c(F)c4)CC3)NC(=O)NC2=O)C1,7.31,1
CHEMBL5857733,C[C@H]1CN(C(=O)CCC2(c3ccn(C)n3)NC(=O)NC2=O)CCN1c1cc(F)cc(F)c1,7.31,1
CHEMBL2163735,C=CCCNc1nc(NCc2csc(-c3ccccc3)n2)nc(N2CCC[C@@H]2CNS(=O)(=O)c2ccc(OC)cc2)n1,7.3,1
CHEMBL2164107,CCCNc1nc(NCc2csc(-c3ccccc3)n2)nc(N2CCC[C@@H]2CNS(=O)(=O)c2ccc(CCC)cc2)n1,7.3,1
CHEMBL2164120,C=CCCNc1nc(NCc2csc(-c3cccs3)n2)nc(N2CCC[C@@H]2CNS(=O)(=O)c2ccc(C(F)(F)F)cc2)n1,7.3,1
CHEMBL5856297,Cc1ccc(Cl)cc1N1CCN(C(=O)CCC2(c3ccccn3)NC(=O)NC2=O)CC1,7.3,1
CHEMBL6040292,Cc1cccc(C2(CCC(=O)N3CCN(c4cc(Cl)cc(Cl)c4)[C@@H](C)C3)NC(=O)NC2=O)n1,7.3,1
CHEMBL5975663,C[C@H]1CN(C(=O)CCC2(c3ccccn3)NC(=O)NC2=O)CCN1c1cccc(F)c1,7.3,1
CHEMBL5895986,C[C@H]1CN(C(=O)CCC2(c3cocn3)NC(=O)NC2=O)CCN1c1cc(F)cc(F)c1,7.3,1
CHEMBL6028776,C[C@H]1CN(C(=O)CCC2(c3cn(C)cn3)NC(=O)NC2=O)CCN1c1cc(F)cc(F)c1,7.29,1
CHEMBL4856883,C[C@H]1CN(C(=O)CCC2(C3CC3)NC(=O)NC2=O)CCN1c1cccc(Cl)c1,7.28,3
CHEMBL5753216,COc1ccc(C2(CCC(=O)N3CCN(c4cc(Cl)ccc4C)CC3)NC(=O)NC2=O)cc1,7.28,1
CHEMBL5878646,N#Cc1ccc(C2(CCC(=O)N3CCN(c4cccc(Cl)c4)CC3)NC(=O)NC2=O)cc1,7.28,1
CHEMBL6032427,CC(C)(C)OC(=O)CC1(CCC(=O)N2CCN(c3cc(Cl)cc(Cl)c3)CC2)NC(=O)NC1=O,7.28,1
CHEMBL5909928,CC(CC1(CC2CCN(C(=O)OC(C)(C)C)CC2)NC(=O)NC1=O)C(=O)N1CCN(c2cc(Cl)cc(Cl)c2)CC1,7.28,1
CHEMBL5940850,Cc1ccc(C2(CCC(=O)N3CCN(c4ccc(F)c(Cl)c4)[C@@H](C)C3)NC(=O)NC2=O)cn1,7.28,1
CHEMBL5813943,C[C@H]1CN(C(=O)CCC2(c3cccnc3)NC(=O)NC2=O)CCN1c1cc(F)cc(Cl)c1,7.28,1
CHEMBL5853565,C[C@H]1CN(C(=O)CCC2(c3cnccn3)NC(=O)NC2=O)CCN1c1cc(F)cc(Cl)c1,7.28,1
CHEMBL5809828,COC[C@]1(CC(C)C(=O)N2CCN(c3cc(F)cc(-c4cn[nH]c4)c3)[C@@H](C)C2)NC(=O)NC1=O,7.28,1
CHEMBL6024784,Cc1nc(C2(CCC(=O)N3CCN(c4cc(F)cc(F)c4)[C@@H](C)C3)NC(=O)NC2=O)c(C)o1,7.28,1
CHEMBL6051603,CC1(CC(COCc2ccccc2)C(=O)N2CCN(c3cc(Cl)cc(Cl)c3)CC2)NC(=O)NC1=O,7.28,1
CHEMBL5761999,COCC1(CC(C)C(=O)N2CCN(c3cc(Cl)cc(Cl)c3)[C@@H](C)C2)NC(=O)NC1=O,7.28,1
CHEMBL5740184,C[C@H]1CN(C(=O)CCC2(C3CC3)NC(=O)NC2=O)CCN1c1ccc(Cl)cc1,7.27,2
CHEMBL5894569,C[C@H]1CN(C(=O)CCC2(C3CC3)NC(=O)NC2=O)CCN1c1ccc(F)c(F)c1,7.27,1
CHEMBL5916378,C[C@H]1CN(C(=O)CCC2(c3cn(C)cn3)NC(=O)NC2=O)CCN1c1cc(Cl)cc(Cl)c1,7.26,1
CHEMBL4877662,CC(C)C(CC1(C)NC(=O)NC1=O)C(=O)N1CCN(c2cc(Cl)cc(Cl)c2)CC1,7.25,2
CHEMBL5992754,O=C1NC(=O)C(CCC(=O)N2CCN(c3ccc(Cl)c(F)c3)CC2)(c2ccccc2)N1,7.25,1
CHEMBL5995870,Cc1cccc(C2(CCC(=O)N3CCN(c4ccc(F)c(Cl)c4)[C@@H](C)C3)NC(=O)NC2=O)n1,7.25,1
CHEMBL5809680,Cc1cccc(C2(CCC(=O)N3CCN(c4cccc(Cl)c4)[C@@H](C)C3)NC(=O)NC2=O)n1,7.24,1
CHEMBL5969470,C[C@H]1CN(C(=O)CCC2(c3cocn3)NC(=O)NC2=O)CCN1c1cc(F)cc(Cl)c1,7.24,1
CHEMBL5893510,Cc1c(Cl)cc(Cl)cc1N1CCN(C(=O)C(C)CC2(C)NC(=O)NC2=O)C[C@@H]1C,7.24,1
CHEMBL5749264,COC(CC1(C)NC(=O)NC1=O)C(=O)N1CCN(c2ccc(F)c(Cl)c2)[C@@H](C)C1,7.24,1
CHEMBL5863197,CC(CC1(C)NC(=O)NC1=O)C(=O)N1CCN(c2ccccc2)[C@@H](C)C1,7.23,1
CHEMBL5908150,Cc1cccc(C2(CCC(=O)N3CCN(c4cccc(F)c4)[C@@H](C)C3)NC(=O)NC2=O)n1,7.23,1
CHEMBL6036964,C[C@H]1CN(C(=O)CCC2(c3cccnc3)NC(=O)NC2=O)CCN1c1cc(Cl)cc(Cl)c1,7.23,1
CHEMBL5802577,CC(CC1NC(=O)NC1=O)C(=O)N1CCN(c2ccc(F)c(Cl)c2)[C@@H](C)C1,7.23,1
CHEMBL1766920,C[C@@H]1[C@H](c2ccccc2)[C@]1(NS(=O)(=O)N1CCn2c(nc3cc(Cl)ccc32)C1)C(=O)O,7.22,1
CHEMBL2164117,C=CCCNc1nc(NCc2csc(-c3ccccc3)n2)nc(N2CCC[C@@H]2CNS(=O)(=O)c2ccc(C(F)(F)F)cc2)n1,7.22,1
CHEMBL5922080,COC(CC1(C2CC2)NC(=O)NC1=O)C(=O)N1CCN(c2cc(Cl)cc(Cl)c2)CC1,7.22,1
CHEMBL5986081,Cc1ccc(C2(CCC(=O)N3CCN(c4cc(Cl)cc(Cl)c4)[C@@H](C)C3)NC(=O)NC2=O)cn1,7.22,1
CHEMBL5828961,C[C@H]1CN(C(=O)CCC2(C3CC3)NC(=O)NC2=O)CCN1c1cc(F)cc(-c2cn[nH]c2)c1,7.22,1
CHEMBL1766907,C[C@@H]1[C@H](c2ccccc2)[C@]1(NS(=O)(=O)N1CC=C(c2ccc(Cl)cc2)CC1)C(=O)O,7.21,1
CHEMBL1784370,O=CN(O)C1(CS(=O)(=O)N2CCC(CCc3ccc(F)cc3C(F)(F)F)CC2)CCN(C(=O)C2CCC2)CC1,7.21,1
CHEMBL6036885,CC(C)C1(CCC(=O)N2CCN(c3cc(Cl)cc(Cl)c3)CC2)NC(=O)NC1=O,7.21,1
CHEMBL5873922,O=C1NC(=O)C(CCC(=O)N2CCN(c3cccc(F)c3)CC2)(C2CC2)N1,7.21,2
CHEMBL5780086,CC(CC1(C2CCOCC2)NC(=O)NC1=O)C(=O)N1CCN(c2cc(Cl)cc(Cl)c2)CC1,7.21,1
CHEMBL5935305,CC(CC1(C)NC(=O)NC1=O)C(=O)N1CCN(c2cccc(Cl)c2)[C@@H](C)C1,7.21,1
CHEMBL5909519,C[C@H]1CN(C(=O)C(CO)CC2(C)NC(=O)NC2=O)CCN1c1cccc(F)c1,7.21,1
CHEMBL5765937,C[C@H]1CN(C(=O)CCC2(c3cccnc3)NC(=O)NC2=O)CCN1c1ccc(F)c(Cl)c1,7.21,1
CHEMBL5954577,C[C@H]1CN(C(=O)CCC2(c3cncnc3)NC(=O)NC2=O)CCN1c1cc(F)cc(F)c1,7.21,1
CHEMBL5793642,C[C@H]1CN(C(=O)CCC2(c3cnccn3)NC(=O)NC2=O)CCN1c1ccc(F)c(Cl)c1,7.21,1
CHEMBL5864271,C[C@H]1CN(C(=O)CCC2(c3cnccn3)NC(=O)NC2=O)CCN1c1cccc(F)c1,7.21,1
CHEMBL6044790,C[C@H]1CN(C(=O)CCC2(c3cocn3)NC(=O)NC2=O)CCN1c1cc(Cl)cc(Cl)c1,7.21,1
CHEMBL5862883,COCC1(CC(C)C(=O)N2CCN(c3ccc(Cl)c(C(F)(F)F)c3)[C@@H](C)C2)NC(=O)NC1=O,7.21,1
CHEMBL5923545,Cc1ccc(F)cc1N1CCN(C(=O)CCC2(c3cccnc3)NC(=O)NC2=O)CC1,7.2,1
CHEMBL1784358,Cc1cc(Cl)ccc1CCC1CCN(S(=O)(=O)CC2(N(O)C=O)CCOCC2)CC1,7.19,1
CHEMBL1767003,C[C@@H]1[C@H](c2ccccc2)[C@]1(NS(=O)(=O)N1Cc2nc3cc(Cl)ccn3c2C1)C(=O)O,7.18,1
CHEMBL5896856,CC(CC1(CN2CCOCC2)NC(=O)NC1=O)C(=O)N1CCN(c2cc(Cl)cc(Cl)c2)CC1,7.18,1
CHEMBL1766918,COCc1cc(N2CCN(S(=O)(=O)N[C@@]3(C(=O)O)[C@H](C)[C@@H]3c3ccccc3)C[C@H]2C)no1,7.17,1
CHEMBL6039288,Cc1ccc(Cl)cc1N1CCN(C(=O)CCC2(c3ccc(Cl)cc3)NC(=O)NC2=O)CC1,7.17,2
CHEMBL5989286,O=C1NC(=O)C(CCC(=O)N2CCN(c3ccc(F)c(Cl)c3)CC2)(C2CC2)N1,7.17,1
CHEMBL6002399,CC(CC1NC(=O)NC1=O)C(=O)N1CCN(c2cc(Cl)cc(Cl)c2)CC1,7.17,2
CHEMBL5748264,CC(CC1(CN2CCC(F)(F)C2)NC(=O)NC1=O)C(=O)N1CCN(c2cc(Cl)cc(Cl)c2)CC1,7.17,1
CHEMBL5957846,Cc1ccc(N2CCN(C(=O)CCC3(C4CC4)NC(=O)NC3=O)C[C@@H]2C)cc1Cl,7.17,1
CHEMBL1784339,Cc1cc(F)ccc1CCC1CCN(S(=O)(=O)CC2(N(O)C=O)CCOCC2)CC1,7.16,1
CHEMBL2164111,CCCc1ccc(S(=O)(=O)NC[C@H]2CCCN2c2nc(NCc3csc(-c4ccccc4)n3)nc(NC3CC3)n2)cc1,7.16,1
CHEMBL5760303,Cc1ccc(F)cc1N1CCN(C(=O)CCC2(C3CC3)NC(=O)NC2=O)C[C@@H]1C,7.16,2
CHEMBL5883065,CC(=O)NCC1(CCC(=O)N2CCN(c3cc(Cl)cc(Cl)c3)CC2)NC(=O)NC1=O,7.16,1
CHEMBL500030,O=C(O)C(F)(F)F.O=C(O)[C@@]1(N(CCn2cnc3ncncc32)S(=O)(=O)c2ccc(-c3ccc(Cl)cc3)cc2)C[C@H]1c1ccccc1,7.15,1
CHEMBL5838166,CC1(CC(CC#N)C(=O)N2CCN(c3cc(Cl)cc(Cl)c3)CC2)NC(=O)NC1=O,7.15,1
CHEMBL5911797,Cc1ccc(C2(CCC(=O)N3CCN(c4cccc(F)c4)[C@@H](C)C3)NC(=O)NC2=O)cn1,7.15,1
CHEMBL448604,COC(=O)c1cn(CCN([C@]2(C(=O)O)C[C@H]2c2ccccc2)S(=O)(=O)c2ccc(-c3ccc(Cl)cc3)cc2)cn1.Cl,7.14,2
CHEMBL4877087,O=C1NC(=O)C(CCC(=O)N2CCN(c3cccc(Cl)c3)CC2)(C2CC2)N1,7.14,5
CHEMBL5930865,O=C1Cc2cc(C3(CCC(=O)N4CCN(c5cccc(Cl)c5)CC4)NC(=O)NC3=O)ccc2N1,7.14,2
CHEMBL6027637,C[C@H]1CN(C(=O)CCC2(c3ccncc3)NC(=O)NC2=O)CCN1c1ccc(F)c(Cl)c1,7.14,1
CHEMBL5793138,CC(CC1(C)NC(=O)NC1=O)C(=O)N1CCN(c2ccc(F)cc2)[C@@H](C)C1,7.14,1
CHEMBL1186078,COC(=O)c1cn(CCN([C@]2(C(=O)O)C[C@H]2c2ccccc2)S(=O)(=O)c2ccc(-c3ccc(Cl)cc3)cc2)cn1,7.14,1
CHEMBL5974913,COc1cccc(C2(CCC(=O)N3CCN(c4cc(F)cc(F)c4)[C@@H](C)C3)NC(=O)NC2=O)n1,7.13,1
CHEMBL3358155,O=C1NC(=O)[C@](CNC(=O)c2cc3cc(Cl)ccc3o2)(c2nccs2)N1,7.12,4
CHEMBL5924925,C[C@H]1CN(C(=O)CCC2(C)NC(=O)NC2=O)CCN1c1ccc(Cl)c(Cl)c1,7.12,1
CHEMBL5954381,C[C@H]1CN(C(=O)CCC2(C3CC3)NC(=O)NC2=O)CCN1c1cccc(Br)c1,7.12,1
CHEMBL5801513,COCC1(CC(C)C(=O)N2CCN(c3cncc(Cl)c3)[C@@H](C)C2)NC(=O)NC1=O,7.12,1
CHEMBL6002244,O=C1NC(=O)C(CCC(=O)N2CCC(c3ccccc3)CC2)(c2ccccc2)N1,7.12,1
CHEMBL5806852,CC(C)C1(CCC(=O)N2CCC(c3ccccc3)CC2)NC(=O)NC1=O,7.12,1
CHEMBL5827753,CC1(CCC(=O)N2CCC(c3cc(Cl)cc(Cl)c3)CC2)NC(=O)NC1=O,7.12,1
CHEMBL5840671,O=C1NC(=O)C(CCC(=O)N2CCC(c3ccccc3)CC2)(c2cccnc2)N1,7.12,1
CHEMBL6032791,C[C@@H](C[C@@]1(C2CC2)NC(=O)NC1=O)C(=O)N1CCC(c2ccccc2)CC1,7.12,1
CHEMBL5901476,C[C@@H](C[C@@]1(C)NC(=O)NC1=O)C(=O)N1CCC(c2ccccc2)CC1,7.12,1
CHEMBL5974998,C[C@@H](C[C@@]1(C)NC(=O)NC1=O)C(=O)N1CCC(c2ccc(Cl)cc2)CC1,7.12,1
CHEMBL5943787,C[C@@H](C[C@@]1(C)NC(=O)NC1=O)C(=O)N1CCC(c2ccc(F)cc2)CC1,7.12,1
CHEMBL5972299,COc1cc(C2CCN(C(=O)CC[C@H]3NC(=O)NC3=O)CC2)cc(F)c1Cl,7.12,1
CHEMBL5770064,COc1cc(C2CCN(C(=O)CCC3(C)NC(=O)NC3=O)CC2)cc(F)c1Cl,7.12,1
CHEMBL5854868,COc1cc(C2CCN(C(=O)CC[C@@]3(C)NC(=O)NC3=O)CC2)cc(Cl)c1Cl,7.12,1
CHEMBL6059893,COc1cc(C2CCN(C(=O)CC[C@H]3NC(=O)NC3=O)CC2)cc(Cl)c1Cl,7.12,1
CHEMBL5784815,C[C@H]1CN(C(=O)CCC2(C3CC3)NC(=O)NC2=O)CC[C@H]1c1ccc(F)c(F)c1,7.12,1
CHEMBL5983187,COc1cc(C2CCN(C(=O)CC[C@@]3(C)NC(=O)NC3=O)CC2)cc(Cl)c1F,7.12,1
CHEMBL5964456,COc1cc(C2CCN(C(=O)CC[C@@]3(C)NC(=O)NC3=O)CC2)cc(OC)c1F,7.12,1
CHEMBL5976763,COc1cc(C2CCN(C(=O)CC[C@@]3(C)NC(=O)NC3=O)CC2)ccc1Cl,7.12,1
CHEMBL5969802,COc1cc(C2CCN(C(=O)CC[C@@]3(C)NC(=O)NC3=O)CC2)cc(C)c1Cl,7.12,1
CHEMBL5981318,C[C@H]1CN(C(=O)CC[C@@]2(C)NC(=O)NC2=O)CC[C@H]1c1ccc(F)c(F)c1,7.12,1
CHEMBL5863162,COC[C@]1(C[C@H](C)C(=O)N2CCC(c3cc(Cl)c(F)cc3OC)CC2)NC(=O)NC1=O,7.12,1
CHEMBL6048123,COC[C@]1(C[C@H](C)C(=O)N2CCC(c3ccc(Cl)cc3OC)CC2)NC(=O)NC1=O,7.12,1
CHEMBL5786370,COC[C@]1(C[C@H](C)C(=O)N2CCC(c3cc(F)c(Cl)cc3OC)CC2)NC(=O)NC1=O,7.12,1
CHEMBL5871245,COc1cc(Cl)ccc1C1CCN(C(=O)[C@@H](C)C[C@@]2(C)NC(=O)NC2=O)CC1,7.12,1
CHEMBL6012570,COc1cc(F)c(Cl)cc1C1CCN(C(=O)[C@@H](C)C[C@@]2(C)NC(=O)NC2=O)CC1,7.12,1
CHEMBL5957314,COc1cc(F)cc(N2CCN(C(=O)CCC3(C4CC4)NC(=O)NC3=O)CC2)c1,7.12,2
CHEMBL6046559,COc1cc(N2CCN(C(=O)CCC3(C4CC4)NC(=O)NC3=O)CC2)cc(F)c1F,7.12,2
CHEMBL5987738,COc1cc(F)cc(N2CCN(C(=O)CCC3(c4cccnc4)NC(=O)NC3=O)CC2)c1,7.12,1
CHEMBL5750020,COc1cc(N2CCN(C(=O)CCC3(C)NC(=O)NC3=O)C[C@@H]2C)cc(F)c1Cl,7.12,1
CHEMBL5845893,COc1cc(N2CCN(C(=O)[C@@H](C)C[C@@]3(C)NC(=O)NC3=O)CC2)cc(OC)c1Cl,7.12,1
CHEMBL5817185,COc1cc(N2CCN(C(=O)[C@@H](C)C[C@@]3(C)NC(=O)NC3=O)C[C@@H]2C)cc(OC)c1Cl,7.12,1
CHEMBL5998565,COc1cc(N2CCN(C(=O)CCC3(C)NC(=O)NC3=O)CC2)cc(Cl)c1Cl,7.12,1
CHEMBL6011741,COc1cc(N2CCN(C(=O)[C@@H](C)C[C@@]3(CN4CCC(F)(F)C4)NC(=O)NC3=O)CC2)cc(F)c1F,7.12,1
CHEMBL5855602,COc1cc(N2CCN(C(=O)CCC3(C)NC(=O)NC3=O)C[C@@H]2C)cc(Cl)c1F,7.12,1
CHEMBL5868539,COc1cc(N2CCN(C(=O)CC[C@@]3(C)NC(=O)NC3=O)C[C@@H]2C)ccc1Cl,7.12,1
CHEMBL5951547,COc1cncc(N2CCN(C(=O)[C@@H](C)C[C@@]3(C4CC4)NC(=O)NC3=O)C[C@@H]2C)c1,7.12,1
CHEMBL6013420,CCc1cc(N2CCN(C(=O)CC[C@@]3(C)NC(=O)NC3=O)C[C@@H]2C)ccc1Cl,7.12,1
CHEMBL5788127,CCc1cc(N2CCN(C(=O)[C@@H](C)C[C@@]3(COC)NC(=O)NC3=O)C[C@@H]2C)cc(OC)c1Cl,7.12,1
CHEMBL5988574,COc1cc(N2CCN(C(=O)CC[C@H]3NC(=O)NC3=O)C[C@@H]2C)cc(F)c1Cl,7.12,1
CHEMBL5955188,COc1cc(N2CCN(C(=O)CC[C@H]3NC(=O)NC3=O)CC2)cc(Cl)c1Cl,7.12,1
CHEMBL474069,COc1cccn(CCN([C@]2(C(=O)O)C[C@H]2c2ccccc2)S(=O)(=O)c2ccc(-c3ccc(Cl)cc3)cc2)c1=O,7.11,1
CHEMBL6060037,O=C1NC(=O)C(CCC(=O)N2CCN(c3ccc(Cl)cc3)CC2)(c2ccccc2)N1,7.11,1
CHEMBL5869485,COc1ccccc1C1(CCC(=O)N2CCN(c3cccc(Cl)c3)CC2)NC(=O)NC1=O,7.11,2
CHEMBL5872970,Cc1c(Cl)cc(Cl)cc1N1CCN(C(=O)CCC2(C3CC3)NC(=O)NC2=O)C[C@@H]1C,7.11,1
CHEMBL6007706,O=C1NC(=O)C(CCC(=O)N2CCN(c3cc(F)cc(F)c3)CC2)(c2ccc(C(F)(F)F)nc2)N1,7.11,1
