id,measured,predicted
CHEMBL440527,4.97,5.549787499999988
CHEMBL2333281,4.97,5.628999999999998
CHEMBL2333265,4.97,4.857189583333337
CHEMBL249050,4.96,5.395400000000013
CHEMBL3358155,4.96,4.655212500000008
CHEMBL187265,4.95,5.124149999999997
CHEMBL3960452,4.93,5.473016666666686
CHEMBL44455,4.92,5.521515416666676
CHEMBL115666,4.92,5.492550000000003
CHEMBL574605,4.92,5.46510833333334
CHEMBL183886,4.89,5.383474999999989
CHEMBL550350,4.89,5.221987499999998
CHEMBL1795351,4.89,5.446469583333343
CHEMBL42938,4.85,4.929046250000002
CHEMBL241405,4.83,5.263799999999992
CHEMBL5931896,4.8,5.077511249999995
CHEMBL249242,4.72,5.22431541666668
CHEMBL62186,4.7,5.937381249999996
CHEMBL253374,4.64,4.449124999999996
CHEMBL43644,4.62,6.6773169642857315
CHEMBL135216,4.62,5.3602374999999896
CHEMBL2435340,4.6,4.767504999999982
CHEMBL5274715,4.6,4.676212499999982
CHEMBL255374,4.6,4.6513874999999825
CHEMBL194377,4.55,4.9678450000000165
CHEMBL254006,4.55,4.566424999999985
CHEMBL574370,4.54,5.290175000000002
CHEMBL28815,4.52,5.482529166666658
CHEMBL470830,4.52,4.911062499999989
CHEMBL4854306,4.52,5.1997666666666635
CHEMBL198039,4.47,4.466266666666678
CHEMBL253375,4.46,4.544650000000001
CHEMBL328243,4.43,5.442879166666666
CHEMBL1795858,4.43,5.339866666666679
CHEMBL2333267,4.42,5.434619047619052
CHEMBL48121,4.41,5.661101666666647
CHEMBL2333264,4.37,4.516925000000011
CHEMBL126923,4.35,4.939981249999979
CHEMBL255051,4.33,4.321874999999995
CHEMBL44898,4.3,5.229969642857151
CHEMBL97034,4.3,4.495500000000003
CHEMBL252326,4.3,4.413549999999999
CHEMBL254837,4.3,4.493774999999997
CHEMBL3098997,4.3,4.394991666666672
CHEMBL4097165,4.3,4.942273333333332
CHEMBL579068,4.29,5.0755750000000175
CHEMBL2431016,4.21,4.921174999999996
CHEMBL339610,4.2,5.265105267857146
