rank,id,smiles,fitness,pred_pIC50,affinity_norm,permeability_norm,safety_norm,druglikeness_qed,n_chelators,chelator_penalty,logKp_cm_h,struct_alerts,applicability_tanimoto,is_hit,canon,pIC50_mmp1,pIC50_mmp2,pIC50_mmp3,pIC50_mmp9,pIC50_mmp13,spare_MMP1,min_offtarget_sel,pareto,sa_score,MW,cLogP,HBD,HBA,TPSA,rotB,lipinski_ok,veber_ok,pred_uncertainty,developable
55,CAND-01564,COc1cccc(CNC(=O)c2nc3scc(C)c3c(=O)[nH]2)c1OC,0.6600273688668495,7.103582854952206,0.4828547327427751,0.785959021670291,1.0,0.7286666749848731,1,1.0,-3.3018265000000016,0,0.6666666666666666,True,COc1cccc(CNC(=O)c2nc3scc(C)c3c(=O)[nH]2)c1OC,5.44,6.06,5.34,5.66,7.0,1.56,0.94,False,2.46,359.4,2.24,2,6,93.3,5,True,True,1.528,True
56,CAND-00777,COCCN1CCC(C(=O)NO)(S(=O)(=O)c2ccc(Oc3ccc(C(C)C)cc3F)cc2)CC1,0.6598866737065949,8.795851740150914,0.8361457976530466,0.7941083948793534,0.6,0.4060459162669053,1,1.0,-3.2309035000000006,2,0.7936507936507936,True,COCCN1CCC(C(=O)NO)(S(=O)(=O)c2ccc(Oc3ccc(C(C)C)cc3F)cc2)CC1,5.48,8.56,6.77,9.07,9.14,3.66,0.07,False,2.65,494.6,3.5,2,7,105.2,9,True,True,0.739,False
57,CAND-00778,COCCN1CCC(C(=O)NO)(S(=O)(=O)c2ccc(Oc3ccc(C(C)C)c(F)c3)cc2)CC1,0.6598866737065949,8.795851740150914,0.8361457976530466,0.7941083948793534,0.6,0.4060459162669053,1,1.0,-3.2309035000000006,2,0.7619047619047619,True,COCCN1CCC(C(=O)NO)(S(=O)(=O)c2ccc(Oc3ccc(C(C)C)c(F)c3)cc2)CC1,5.56,9.61,7.46,9.2,9.46,3.9,-0.15,False,2.7,494.6,3.5,2,7,105.2,9,True,True,0.489,False
58,CAND-01218,COc1cccc(CNC(=O)c2cc3c(=O)n(Cc4ccc(C(=O)O)c(C#N)c4)cnc3cc2F)c1,0.6597227107975956,8.016775961770245,0.673499947577285,0.7664271378551683,1.0,0.4099091233631767,1,1.0,-3.4718101000000003,0,0.7702702702702703,True,COc1cccc(CNC(=O)c2cc3c(=O)n(Cc4ccc(C(=O)O)c(C#N)c4)cnc3cc2F)c1,5.72,6.31,5.56,6.14,7.74,2.02,1.43,False,2.5,486.5,3.09,2,7,134.3,7,True,True,1.001,True
59,CAND-04951,O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccc(Cl)c(F)c3)cc2)CCNCC1,0.6596262200291243,8.52542334103789,0.7796890856374488,0.7725545592223,0.6,0.4992722573679999,1,1.0,-3.418483900000002,2,0.7450980392156863,True,O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccc(Cl)c(F)c3)cc2)CCNCC1,5.8,9.18,7.67,8.53,8.93,3.13,-0.25,True,2.61,428.9,2.67,3,6,104.7,5,True,True,0.376,False
60,CAND-04950,O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccc(Cl)cc3F)cc2)CCNCC1,0.6596262200291243,8.52542334103789,0.7796890856374488,0.7725545592223,0.6,0.4992722573679999,1,1.0,-3.418483900000002,2,0.75,True,O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccc(Cl)cc3F)cc2)CCNCC1,5.87,8.38,6.43,8.37,8.7,2.83,0.32,False,2.59,428.9,2.67,3,6,104.7,5,True,True,0.778,False
61,CAND-00129,COc1ccc(Oc2ccc(S(=O)(=O)c3cccc(F)c3CC(=O)O)cc2)cc1,0.6593762816071955,7.397918846133738,0.5443025775122743,0.8966170029801288,1.0,0.6240833095035278,1,1.0,-2.3387836,0,0.6666666666666666,True,COc1ccc(Oc2ccc(S(=O)(=O)c3cccc(F)c3CC(=O)O)cc2)cc1,5.42,6.61,5.74,6.17,6.22,0.8,-0.39,False,2.13,416.4,4.09,1,5,89.9,7,True,True,1.129,True
62,CAND-00126,COc1ccc(Oc2ccc(S(=O)(=O)c3c(F)cccc3CC(=O)O)cc2)cc1,0.6593762816071955,7.397918846133738,0.5443025775122743,0.8966170029801288,1.0,0.6240833095035279,1,1.0,-2.3387836,0,0.6666666666666666,True,COc1ccc(Oc2ccc(S(=O)(=O)c3c(F)cccc3CC(=O)O)cc2)cc1,5.15,6.66,5.67,6.21,6.19,1.04,-0.47,False,2.14,416.4,4.09,1,5,89.9,7,True,True,1.15,True
63,CAND-00142,COc1ccc(Oc2ccc(S(=O)(=O)c3c(C)cccc3CC(=O)O)cc2)cc1,0.65927833609157,7.397918846133738,0.5443025775122743,0.913208238851656,1.0,0.623756824451443,1,1.0,-2.1943920999999995,0,0.6808510638297872,True,COc1ccc(Oc2ccc(S(=O)(=O)c3c(C)cccc3CC(=O)O)cc2)cc1,5.12,6.88,5.73,6.32,6.31,1.19,-0.57,False,2.11,412.5,4.26,1,5,89.9,7,True,True,1.149,True
64,CAND-04949,O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccc(Cl)cc3)c(F)c2)CCNCC1,0.6589472293107275,8.518918591950202,0.7783311042006552,0.7725545592223,0.6,0.4992722573679999,1,1.0,-3.418483900000002,2,0.75,True,O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccc(Cl)cc3)c(F)c2)CCNCC1,5.95,8.37,6.17,8.42,8.52,2.57,0.1,False,2.6,428.9,2.67,3,6,104.7,5,True,True,0.82,False
65,CAND-00801,COCCN1CCC(C(=O)NO)(S(=O)(=O)c2ccc(Oc3ccc(C(C)C)cc3C#N)cc2)CC1,0.6583940029751345,8.811012576175187,0.8393108903583448,0.7673712393460096,0.6,0.3957951926532069,1,1.0,-3.463593700000001,2,0.7575757575757576,True,COCCN1CCC(C(=O)NO)(S(=O)(=O)c2ccc(Oc3ccc(C(C)C)cc3C#N)cc2)CC1,5.37,8.37,6.79,8.77,9.17,3.8,0.4,False,2.78,501.6,3.23,2,8,129.0,9,True,True,0.697,False
66,CAND-00802,COCCN1CCC(C(=O)NO)(S(=O)(=O)c2ccc(Oc3ccc(C(C)C)c(C#N)c3)cc2)CC1,0.6583940029751345,8.811012576175187,0.8393108903583448,0.7673712393460096,0.6,0.3957951926532069,1,1.0,-3.463593700000001,2,0.7272727272727273,True,COCCN1CCC(C(=O)NO)(S(=O)(=O)c2ccc(Oc3ccc(C(C)C)c(C#N)c3)cc2)CC1,5.48,9.25,7.47,8.9,9.43,3.95,0.18,False,2.84,501.6,3.23,2,8,129.0,9,True,True,0.467,False
67,CAND-04926,Cc1cccc(Oc2ccc(S(=O)(=O)C[C@@H]3NCCCN(O)C3=O)cc2)c1,0.6582963055969756,7.38102290867117,0.5407752516889274,0.7560752978046488,0.8,0.7596955991750396,1,1.0,-3.5619009000000013,1,0.7962962962962963,True,Cc1cccc(Oc2ccc(S(=O)(=O)C[C@@H]3NCCCN(O)C3=O)cc2)c1,5.79,7.8,6.14,7.76,7.87,2.08,0.07,False,3.05,390.5,2.14,2,6,95.9,5,True,True,0.89,True
68,CAND-04973,N#Cc1cc(S(=O)(=O)C2(C(=O)NO)CCNCC2)ccc1Oc1ccc(Cl)cc1,0.6580215059073248,8.54981439606254,0.7847811498355872,0.7458174036889564,0.6,0.4854364366317706,1,1.0,-3.651174100000001,2,0.7090909090909091,True,N#Cc1cc(S(=O)(=O)C2(C(=O)NO)CCNCC2)ccc1Oc1ccc(Cl)cc1,5.87,8.3,6.26,8.35,8.61,2.74,0.26,False,2.73,435.9,2.41,3,7,128.5,5,True,True,0.864,False
69,CAND-04916,O=C1[C@H](CS(=O)(=O)c2ccc(Oc3cccc(F)c3)cc2)NCCCN1O,0.6563264097699057,7.38102290867117,0.5407752516889274,0.7394840619331218,0.8,0.7531292797514736,1,1.0,-3.7062924000000015,1,0.7962962962962963,True,O=C1[C@H](CS(=O)(=O)c2ccc(Oc3cccc(F)c3)cc2)NCCCN1O,5.84,7.74,6.13,7.84,7.96,2.12,0.12,False,3.08,394.4,1.97,2,6,95.9,5,True,True,0.857,True
70,CAND-00145,COc1ccc(Oc2ccc(S(=O)(=O)c3cccc(C)c3CC(=O)O)cc2)cc1,0.6559087455890692,7.365638079765127,0.5375633965072727,0.913208238851656,1.0,0.6237568244514428,1,1.0,-2.1943921,0,0.6808510638297872,True,COc1ccc(Oc2ccc(S(=O)(=O)c3cccc(C)c3CC(=O)O)cc2)cc1,5.09,6.84,5.77,6.26,6.31,1.22,-0.53,False,2.12,412.5,4.26,1,5,89.9,7,True,True,1.122,True
71,CAND-04947,N#Cc1ccc(Oc2ccc(S(=O)(=O)C[C@@H]3NCCCN(O)C3=O)cc2)cc1,0.6554892155407658,7.4340695182184655,0.5518496697916054,0.712746906399778,0.8,0.7318812688165435,1,1.0,-3.938982600000002,1,0.7884615384615384,True,N#Cc1ccc(Oc2ccc(S(=O)(=O)C[C@@H]3NCCCN(O)C3=O)cc2)cc1,5.65,7.92,6.12,8.03,8.18,2.53,0.15,True,3.13,401.4,1.7,2,7,119.7,5,True,True,1.043,True
72,CAND-04945,N#Cc1ccccc1Oc1ccc(S(=O)(=O)C[C@@H]2NCCCN(O)C2=O)cc1,0.6554892155407658,7.4340695182184655,0.5518496697916054,0.7127469063997781,0.8,0.7318812688165435,1,1.0,-3.938982600000001,1,0.7368421052631579,True,N#Cc1ccccc1Oc1ccc(S(=O)(=O)C[C@@H]2NCCCN(O)C2=O)cc1,5.75,7.58,5.98,7.98,8.02,2.27,0.04,False,3.18,401.4,1.7,2,7,119.7,5,True,True,1.013,True
73,CAND-04975,N#Cc1cc(Oc2ccc(S(=O)(=O)C3(C(=O)NO)CCNCC3)cc2)ccc1Cl,0.6554754738082555,8.52542334103789,0.7796890856374488,0.7458174036889564,0.6,0.4854364366317706,1,1.0,-3.651174100000001,2,0.7037037037037037,True,N#Cc1cc(Oc2ccc(S(=O)(=O)C3(C(=O)NO)CCNCC3)cc2)ccc1Cl,5.65,9.01,7.67,8.58,9.04,3.39,0.03,True,2.75,435.9,2.41,3,7,128.5,5,True,True,0.475,False
74,CAND-04974,N#Cc1cc(Cl)ccc1Oc1ccc(S(=O)(=O)C2(C(=O)NO)CCNCC2)cc1,0.6554754738082555,8.52542334103789,0.7796890856374488,0.7458174036889562,0.6,0.4854364366317704,1,1.0,-3.6511741000000018,2,0.7090909090909091,True,N#Cc1cc(Cl)ccc1Oc1ccc(S(=O)(=O)C2(C(=O)NO)CCNCC2)cc1,5.75,8.31,6.54,8.29,8.82,3.07,0.51,False,2.71,435.9,2.41,3,7,128.5,5,True,True,0.797,False
75,CAND-00246,CC(=O)N(O)C(CS(=O)(=O)c1ccc(-c2cccc(CNC(=O)c3nc4ccc(C#N)cc4c(=O)[nH]3)c2)cc1)C(C)C,0.6543295385099203,9.34268239070904,0.9503063690320876,0.7228576537882943,0.6,0.1972545133129215,1,1.0,-3.85099,2,0.8181818181818182,True,CC(=O)N(O)C(CS(=O)(=O)c1ccc(-c2cccc(CNC(=O)c3nc4ccc(C#N)cc4c(=O)[nH]3)c2)cc1)C(C)C,6.59,7.6,6.91,7.27,9.38,2.79,1.78,False,3.47,587.7,3.43,3,8,173.3,9,True,False,0.887,False
76,CAND-00782,COCCN1CCC(C(=O)NO)(S(=O)(=O)c2ccc(Oc3ccc(C(C)C)c(Cl)c3)cc2)CC1,0.6543243341391682,8.795851740150914,0.8361457976530466,0.8245325261888367,0.6,0.3875047843754831,1,1.0,-2.966126,2,0.7903225806451613,True,COCCN1CCC(C(=O)NO)(S(=O)(=O)c2ccc(Oc3ccc(C(C)C)c(Cl)c3)cc2)CC1,5.51,9.54,7.41,8.92,9.38,3.87,-0.16,False,2.7,511.0,4.02,2,7,105.2,9,True,True,0.529,False
77,CAND-00781,COCCN1CCC(C(=O)NO)(S(=O)(=O)c2ccc(Oc3ccc(C(C)C)cc3Cl)cc2)CC1,0.6543243341391682,8.795851740150914,0.8361457976530466,0.8245325261888365,0.6,0.3875047843754832,1,1.0,-2.9661260000000005,2,0.8225806451612904,True,COCCN1CCC(C(=O)NO)(S(=O)(=O)c2ccc(Oc3ccc(C(C)C)cc3Cl)cc2)CC1,5.38,8.51,6.69,8.75,9.07,3.69,0.32,False,2.64,511.0,4.02,2,7,105.2,9,True,True,0.778,False
78,CAND-04970,O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccc(Cl)cc3C(F)(F)F)cc2)CCNCC1,0.6532712355932164,8.611297054617973,0.7976167423968797,0.8092716433491497,0.6,0.4482095479825882,1,1.0,-3.098939600000001,2,0.7090909090909091,True,O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccc(Cl)cc3C(F)(F)F)cc2)CCNCC1,5.62,8.35,6.24,8.51,8.74,3.12,0.23,False,2.72,478.9,3.55,3,6,104.7,5,True,True,0.895,False
79,CAND-04971,O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccc(Cl)c(C(F)(F)F)c3)cc2)CCNCC1,0.6532712355932164,8.611297054617973,0.7976167423968797,0.8092716433491497,0.6,0.4482095479825882,1,1.0,-3.098939600000001,2,0.7272727272727273,True,O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccc(Cl)c(C(F)(F)F)c3)cc2)CCNCC1,5.45,9.12,7.43,8.67,9.16,3.71,0.04,False,2.71,478.9,3.55,3,6,104.7,5,True,True,0.442,False
80,CAND-04969,O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccc(Cl)cc3)c(C(F)(F)F)c2)CCNCC1,0.6525922448748198,8.604792305530287,0.7962587609600865,0.8092716433491497,0.6,0.4482095479825882,1,1.0,-3.098939600000001,2,0.7090909090909091,True,O=C(NO)C1(S(=O)(=O)c2ccc(Oc3ccc(Cl)cc3)c(C(F)(F)F)c2)CCNCC1,5.74,8.32,6.03,8.56,8.51,2.77,-0.05,False,2.74,478.9,3.55,3,6,104.7,5,True,True,0.948,False
81,CAND-04344,N#Cc1ccc(-c2ccc(CCC(O)CC(=O)O)cc2C#N)cc1,0.6521392825673193,6.676146220533715,0.3936197742346066,0.8643201463276874,1.0,0.8510979848333866,1,1.0,-2.6198592000000005,0,0.7272727272727273,False,N#Cc1ccc(-c2ccc(CCC(O)CC(=O)O)cc2C#N)cc1,5.09,4.93,5.85,5.04,5.96,0.87,0.11,False,2.72,320.3,2.87,2,4,105.1,6,True,True,1.218,True
82,CAND-04932,COc1ccc(Oc2ccc(S(=O)(=O)C[C@@H]3NCCCN(O)C3=O)cc2)cc1,0.6519845430697597,7.476581545141451,0.5607248074216116,0.7204013398832122,0.8,0.7054071311965129,1,1.0,-3.8723670000000014,1,0.82,True,COc1ccc(Oc2ccc(S(=O)(=O)C[C@@H]3NCCCN(O)C3=O)cc2)cc1,5.82,7.85,6.14,8.08,8.04,2.22,-0.04,False,2.99,406.5,1.84,2,7,105.2,6,True,True,1.082,True
83,CAND-05355,COc1ccc(CN2CCC(C(=O)NO)(S(=O)(=O)c3ccc(Oc4ccc(Cl)c(C)c4)cc3)CC2)cc1,0.6517793466223947,8.991691445516436,0.8770308004238533,0.8616655876557797,0.6,0.310879821368227,1,1.0,-2.6429615,2,0.7966101694915254,True,COc1ccc(CN2CCC(C(=O)NO)(S(=O)(=O)c3ccc(Oc4ccc(Cl)c(C)c4)cc3)CC2)cc1,6.07,8.88,7.45,8.74,9.11,3.04,0.23,False,2.53,545.1,4.76,2,7,105.2,8,True,True,0.463,False
84,CAND-05573,C[C@]1(CS(=O)(=O)N2CCC(Oc3ccc(Cc4ccncc4C(F)(F)F)cc3)CC2)NC(=O)NC1=O,0.6514901888917983,7.959815617313419,0.6616084680808426,0.6869324456453647,0.8,0.53561984950459,1,1.0,-4.163642700000002,1,0.746268656716418,True,C[C@]1(CS(=O)(=O)N2CCC(Oc3ccc(Cc4ccncc4C(F)(F)F)cc3)CC2)NC(=O)NC1=O,5.55,7.05,5.5,7.79,7.38,1.83,-0.41,False,3.43,526.5,2.46,2,6,117.7,7,True,True,1.544,True
85,CAND-00790,COCCN1CCC(C(=O)NO)(S(=O)(=O)c2ccc(Oc3ccc(C(C)C)c(OC)c3)cc2)CC1,0.6513857100086854,8.811012576175187,0.8393108903583448,0.7750256728294437,0.6,0.3724342160983767,1,1.0,-3.396978100000001,2,0.7619047619047619,True,COCCN1CCC(C(=O)NO)(S(=O)(=O)c2ccc(Oc3ccc(C(C)C)c(OC)c3)cc2)CC1,5.48,9.2,7.13,8.96,9.38,3.9,0.18,False,2.66,506.6,3.37,2,8,114.4,10,True,True,0.5,False
86,CAND-04921,O=C1[C@H](CS(=O)(=O)c2ccc(Oc3cccc(Cl)c3)cc2)NCCCN1O,0.6511034332579464,7.383028552185038,0.5411939652509636,0.7699081932426051,0.8,0.7350215021082152,1,1.0,-3.4415149000000014,1,0.7962962962962963,True,O=C1[C@H](CS(=O)(=O)c2ccc(Oc3cccc(Cl)c3)cc2)NCCCN1O,5.82,7.81,6.4,8.06,8.05,2.23,-0.01,False,3.07,410.9,2.49,2,6,95.9,5,True,True,0.862,True
87,CAND-04939,O=C1[C@H](CS(=O)(=O)c2ccc(Oc3ccccc3)c(C(F)(F)F)c2)NCCCN1O,0.6509067210623312,7.513454947900908,0.5684227825139235,0.7762011460599714,0.8,0.6889844326845646,1,1.0,-3.386748100000001,1,0.711864406779661,True,O=C1[C@H](CS(=O)(=O)c2ccc(Oc3ccccc3)c(C(F)(F)F)c2)NCCCN1O,5.79,7.39,6.06,5.89,7.48,1.69,0.09,False,3.23,444.4,2.85,2,6,95.9,5,True,True,1.265,True
88,CAND-04963,COc1cc(Oc2ccc(S(=O)(=O)C3(C(=O)NO)CCNCC3)cc2)ccc1Cl,0.6498853187193991,8.52542334103789,0.7796890856374488,0.7534718371723905,0.6,0.4668025863355827,1,1.0,-3.5845585000000013,2,0.7169811320754716,True,COc1cc(Oc2ccc(S(=O)(=O)C3(C(=O)NO)CCNCC3)cc2)ccc1Cl,5.72,8.77,7.18,8.61,9.06,3.34,0.29,False,2.57,440.9,2.54,3,7,114.0,6,True,True,0.568,False
89,CAND-02717,CCOC(=O)CCCOc1cccc(CNC(=O)c2nc3ccccc3c(=O)[nH]2)c1OC,0.6483694154561388,8.411685974449773,0.7559443984228709,0.7578728755921068,0.8,0.3679907208156779,1,1.0,-3.546256800000001,1,0.6857142857142857,True,CCOC(=O)CCCOc1cccc(CNC(=O)c2nc3ccccc3c(=O)[nH]2)c1OC,5.72,5.85,5.52,5.92,7.96,2.24,2.04,False,2.4,439.5,2.58,2,7,119.6,10,True,True,1.194,True
90,CAND-00137,COc1ccc(Oc2ccc(S(=O)(=O)c3cccc(Cl)c3CC(=O)O)cc2)cc1,0.6480621146846516,7.397918846133738,0.5443025775122743,0.927041134289612,1.0,0.5863694197617146,1,1.0,-2.074006099999999,0,0.6666666666666666,True,COc1ccc(Oc2ccc(S(=O)(=O)c3cccc(Cl)c3CC(=O)O)cc2)cc1,5.21,6.66,5.8,6.14,6.35,1.14,-0.31,False,2.12,432.9,4.6,1,5,89.9,7,True,True,1.141,True
91,CAND-00134,COc1ccc(Oc2ccc(S(=O)(=O)c3c(Cl)cccc3CC(=O)O)cc2)cc1,0.6480621146846516,7.397918846133738,0.5443025775122743,0.9270411342896124,1.0,0.5863694197617146,1,1.0,-2.0740060999999987,0,0.6666666666666666,True,COc1ccc(Oc2ccc(S(=O)(=O)c3c(Cl)cccc3CC(=O)O)cc2)cc1,5.15,6.64,5.72,6.19,6.32,1.17,-0.32,False,2.13,432.9,4.6,1,5,89.9,7,True,True,1.18,True
92,CAND-00194,CC(=O)N(O)C(CS(=O)(=O)c1ccc(-c2cccc(CNC(=O)c3nc4c(Cl)cccc4c(=O)[nH]3)c2)cc1)C(C)C,0.646758495277659,9.281136458015624,0.9374575668752132,0.7800189406311213,0.6,0.1934323728001748,1,1.0,-3.3535222999999994,2,0.8108108108108109,True,CC(=O)N(O)C(CS(=O)(=O)c1ccc(-c2cccc(CNC(=O)c3nc4c(Cl)cccc4c(=O)[nH]3)c2)cc1)C(C)C,6.57,7.57,7.03,7.14,9.29,2.72,1.72,False,3.42,597.1,4.21,3,7,149.5,9,True,False,0.953,False
93,CAND-00797,COCCN1CCC(C(=O)NO)(S(=O)(=O)c2ccc(Oc3ccc(C(C)C)cc3C(F)(F)F)cc2)CC1,0.6466396132493819,8.811012576175187,0.8393108903583448,0.8308254790062031,0.6,0.3566138935673649,1,1.0,-2.911359199999999,2,0.7575757575757576,True,COCCN1CCC(C(=O)NO)(S(=O)(=O)c2ccc(Oc3ccc(C(C)C)cc3C(F)(F)F)cc2)CC1,5.33,8.31,6.63,9.11,9.05,3.72,-0.06,False,2.8,544.6,4.38,2,7,105.2,9,True,True,0.749,False
94,CAND-00798,COCCN1CCC(C(=O)NO)(S(=O)(=O)c2ccc(Oc3ccc(C(C)C)c(C(F)(F)F)c3)cc2)CC1,0.6466396132493819,8.811012576175187,0.8393108903583448,0.8308254790062031,0.6,0.3566138935673649,1,1.0,-2.911359199999999,2,0.7272727272727273,True,COCCN1CCC(C(=O)NO)(S(=O)(=O)c2ccc(Oc3ccc(C(C)C)c(C(F)(F)F)c3)cc2)CC1,5.44,9.3,7.25,9.06,9.34,3.9,0.04,False,2.84,544.6,4.38,2,7,105.2,9,True,True,0.592,False
95,CAND-05374,COc1ccc(CN2CCC(C(=O)NO)(S(=O)(=O)c3ccc(Oc4ccc(Cl)cc4)cc3)CC2)cc1C#N,0.6454293828813535,8.932460512695929,0.8646652954412758,0.8183371962509088,0.6,0.3103224505357189,1,1.0,-3.0200431999999995,2,0.75,True,COc1ccc(CN2CCC(C(=O)NO)(S(=O)(=O)c3ccc(Oc4ccc(Cl)cc4)cc3)CC2)cc1C#N,5.96,8.76,7.01,8.95,9.13,3.17,0.18,False,2.66,556.0,4.33,2,8,129.0,8,True,True,0.478,False
96,CAND-01217,COc1cccc(CNC(=O)c2cc3c(=O)n(Cc4ccc(C(=O)O)cc4C#N)cnc3cc2F)c1,0.6444610925256463,7.8705692540180445,0.6429767110333865,0.7664271378551683,1.0,0.4099091233631767,1,1.0,-3.4718101000000003,0,0.7733333333333333,True,COc1cccc(CNC(=O)c2cc3c(=O)n(Cc4ccc(C(=O)O)cc4C#N)cnc3cc2F)c1,5.92,6.29,5.55,6.18,7.74,1.82,1.45,False,2.5,486.5,3.09,2,7,134.3,7,True,True,1.022,True
97,CAND-04944,N#Cc1cc(S(=O)(=O)C[C@@H]2NCCCN(O)C2=O)ccc1Oc1ccccc1,0.6442371309504775,7.326274249461217,0.5293455006110289,0.712746906399778,0.8,0.7318812688165436,1,1.0,-3.938982600000002,1,0.711864406779661,True,N#Cc1cc(S(=O)(=O)C[C@@H]2NCCCN(O)C2=O)ccc1Oc1ccccc1,5.71,7.37,5.88,5.84,7.94,2.23,0.57,False,3.23,401.4,1.7,2,7,119.7,5,True,True,1.07,True
98,CAND-00173,COc1ccc(Oc2ccc(S(=O)(=O)c3ccccc3CC(=O)O)c(C#N)c2)cc1,0.6441676199236904,7.28016283558767,0.5197189272843021,0.8698798474467849,1.0,0.6143605209384645,1,1.0,-2.571473800000001,0,0.6666666666666666,True,COc1ccc(Oc2ccc(S(=O)(=O)c3ccccc3CC(=O)O)c(C#N)c2)cc1,5.18,6.71,5.36,7.24,7.51,2.33,0.27,False,2.32,423.4,3.82,1,6,113.7,7,True,True,1.274,True
99,CAND-00151,COc1ccc(Oc2ccc(S(=O)(=O)c3cc(OC)ccc3CC(=O)O)cc2)cc1,0.6437669497214406,7.3757821333068225,0.539681147125746,0.8775342809302193,1.0,0.5797545871952251,1,1.0,-2.5048582,0,0.7674418604651163,True,COc1ccc(Oc2ccc(S(=O)(=O)c3cc(OC)ccc3CC(=O)O)cc2)cc1,5.22,7.35,5.8,7.54,7.12,1.9,-0.42,False,2.08,428.5,3.96,1,6,99.1,8,True,True,1.375,True
100,CAND-00152,COc1ccc(Oc2ccc(S(=O)(=O)c3ccc(OC)cc3CC(=O)O)cc2)cc1,0.6437669497214406,7.3757821333068225,0.539681147125746,0.8775342809302192,1.0,0.5797545871952251,1,1.0,-2.5048582000000006,0,0.7857142857142857,True,COc1ccc(Oc2ccc(S(=O)(=O)c3ccc(OC)cc3CC(=O)O)cc2)cc1,5.19,7.38,5.77,7.49,7.13,1.94,-0.36,False,2.07,428.5,3.96,1,6,99.1,8,True,True,1.333,True
101,CAND-00800,COCCN1CCC(C(=O)NO)(S(=O)(=O)c2ccc(Oc3ccc(C(C)C)cc3)c(C#N)c2)CC1,0.6426777844312903,8.660450785763164,0.8078784532706565,0.7673712393460096,0.6,0.3957951926532069,1,1.0,-3.463593700000001,2,0.7575757575757576,True,COCCN1CCC(C(=O)NO)(S(=O)(=O)c2ccc(Oc3ccc(C(C)C)cc3)c(C#N)c2)CC1,5.39,8.35,6.63,8.74,8.96,3.57,0.22,False,2.78,501.6,3.23,2,8,129.0,9,True,True,0.838,False
102,CAND-04564,O=C(O)[C@@H]1[C@@H](Cn2nnc3cccc(O)c3c2=O)CC[C@H]1Sc1ccc(-c2ccc(Cl)cc2)cc1,0.6419011270293954,7.948653966337364,0.6592782759973167,0.91423435918824,1.0,0.3742066301024569,1,1.0,-2.1854618999999995,0,0.7692307692307693,True,O=C(O)[C@@H]1[C@@H](Cn2nnc3cccc(O)c3c2=O)CC[C@H]1Sc1ccc(-c2ccc(Cl)cc2)cc1,5.26,7.24,7.4,7.09,7.66,2.4,0.26,False,3.72,508.0,5.09,2,7,105.3,6,False,True,0.898,False
103,CAND-00784,COCCN1CCC(C(=O)NO)(S(=O)(=O)c2ccc(Oc3ccc(C(C)C)cc3)c(C)c2)CC1,0.6415657852657656,8.614394145626552,0.7982633149304262,0.8106996307508804,0.6,0.4081137593351748,1,1.0,-3.086512000000001,2,0.8064516129032258,True,COCCN1CCC(C(=O)NO)(S(=O)(=O)c2ccc(Oc3ccc(C(C)C)cc3)c(C)c2)CC1,5.37,8.24,6.65,8.71,8.76,3.39,0.05,False,2.64,490.6,3.67,2,7,105.2,9,True,True,0.873,False
104,CAND-00124,COc1ccc(Oc2ccc(S(=O)(=O)c3ccccc3CC(=O)O)cc2F)cc1,0.6414200642238816,7.225897807439403,0.5083901427456465,0.8966170029801288,1.0,0.6240833095035278,1,1.0,-2.3387836,0,0.7346938775510204,True,COc1ccc(Oc2ccc(S(=O)(=O)c3ccccc3CC(=O)O)cc2F)cc1,5.15,6.37,5.45,6.27,6.21,1.06,-0.16,False,2.11,416.4,4.09,1,5,89.9,7,True,True,1.057,True
105,CAND-00122,COc1ccc(Oc2ccc(S(=O)(=O)c3ccccc3CC(=O)O)cc2)cc1F,0.6414200642238816,7.225897807439403,0.5083901427456465,0.8966170029801288,1.0,0.6240833095035278,1,1.0,-2.3387836,0,0.7346938775510204,True,COc1ccc(Oc2ccc(S(=O)(=O)c3ccccc3CC(=O)O)cc2)cc1F,5.07,6.59,5.54,6.28,6.27,1.2,-0.32,False,2.1,416.4,4.09,1,5,89.9,7,True,True,1.111,True
106,CAND-00127,COc1ccc(Oc2ccc(S(=O)(=O)c3cc(F)ccc3CC(=O)O)cc2)cc1,0.6414200642238816,7.225897807439403,0.5083901427456465,0.8966170029801288,1.0,0.6240833095035278,1,1.0,-2.3387836,0,0.7021276595744681,True,COc1ccc(Oc2ccc(S(=O)(=O)c3cc(F)ccc3CC(=O)O)cc2)cc1,5.14,6.59,5.67,6.21,6.23,1.09,-0.36,False,2.08,416.4,4.09,1,5,89.9,7,True,True,1.185,True
