id,measured,predicted
CHEMBL4217715,7.13,6.584399999999996
CHEMBL127559,7.12,7.2476499999999655
CHEMBL147489,7.12,7.006824999999995
CHEMBL316997,7.1,5.866350000000023
CHEMBL318795,7.09,8.110377083333331
CHEMBL176467,7.09,6.520975
CHEMBL1083625,7.09,7.043249999999998
CHEMBL1916655,7.09,7.05014166666667
CHEMBL3828077,7.08,6.991762499999978
CHEMBL492859,7.05,6.181512500000009
CHEMBL4741120,7.04,6.819049999999988
CHEMBL1812953,7.0,7.474224999999999
CHEMBL3827934,7.0,7.178679999999995
CHEMBL569388,6.99,7.550800000000006
CHEMBL3944931,6.97,7.66564166666667
CHEMBL347658,6.96,7.350272023809521
CHEMBL2311189,6.96,7.744022916666673
CHEMBL391509,6.92,6.2472125
CHEMBL237384,6.92,6.885727083333318
CHEMBL2385448,6.85,7.878236111111125
CHEMBL3291009,6.85,7.005294107142852
CHEMBL322888,6.84,8.130101666666652
CHEMBL379271,6.84,8.594475000000006
CHEMBL450721,6.84,8.047883333333338
CHEMBL2063426,6.83,7.056883333333343
CHEMBL10792,6.8,7.496975000000015
CHEMBL198254,6.79,6.476525000000001
CHEMBL231879,6.76,7.279649999999984
CHEMBL1812965,6.74,7.137699999999983
CHEMBL4241167,6.74,7.108549999999974
CHEMBL584147,6.72,6.30094999999998
CHEMBL1090035,6.72,7.140879999999999
CHEMBL1093690,6.72,6.529866666666677
CHEMBL4874034,6.72,6.410120833333342
CHEMBL6056682,6.72,6.228991666666669
CHEMBL400083,6.71,6.374549999999994
CHEMBL515083,6.71,7.167741071428558
CHEMBL493191,6.7,6.653391666666661
CHEMBL3622226,6.68,5.461074999999991
CHEMBL3828041,6.68,6.893378571428549
CHEMBL3827781,6.68,6.9838754166666765
CHEMBL2203635,6.68,6.470287499999989
CHEMBL399401,6.67,6.642900000000017
CHEMBL5755768,6.67,6.310825892857163
CHEMBL5966701,6.67,6.067287500000021
CHEMBL4175968,6.66,6.837533928571443
CHEMBL5769562,6.65,6.171312500000017
CHEMBL2326364,6.64,6.2904062499999815
CHEMBL496825,6.63,6.758627361111102
CHEMBL568346,6.63,7.22489791666666
CHEMBL4165747,6.63,6.837533928571443
CHEMBL3084966,6.6,7.60664333333334
CHEMBL3618463,6.59,6.795278749999999
CHEMBL1812940,6.58,7.441474999999996
CHEMBL3827024,6.58,7.069483333333326
CHEMBL1770697,6.57,7.462675000000015
CHEMBL1812949,6.57,7.416424999999999
CHEMBL6003550,6.57,6.901387500000011
CHEMBL429571,6.55,6.972437500000012
CHEMBL5851590,6.53,6.315187500000015
CHEMBL502079,6.52,6.942731944444441
CHEMBL2151355,6.52,6.680374999999969
CHEMBL3618464,6.52,6.795278749999999
CHEMBL510694,6.51,6.885400000000016
CHEMBL1916665,6.51,6.7036750000000005
CHEMBL3828314,6.51,6.645216666666706
CHEMBL4102193,6.51,5.76778499999999
CHEMBL4637645,6.5,6.47133749999998
CHEMBL3828216,6.47,6.376174999999989
CHEMBL4169181,6.44,6.447976458333337
CHEMBL3770688,6.43,6.238474999999995
CHEMBL127787,6.42,7.119174999999971
CHEMBL5780713,6.42,6.378741249999999
CHEMBL253256,6.41,6.954039999999984
CHEMBL36615,6.4,4.701024999999998
CHEMBL1812957,6.39,7.240206249999984
CHEMBL4238489,6.38,6.444031250000015
CHEMBL104446,6.36,8.39303124999998
CHEMBL252278,6.36,7.287495833333327
CHEMBL219104,6.35,6.632010833333319
CHEMBL2088991,6.35,7.5682500000000035
CHEMBL6032427,6.34,6.14950833333335
CHEMBL6017216,6.34,6.217987500000018
CHEMBL3826991,6.33,7.274778333333331
CHEMBL4531703,6.31,8.09830000000001
CHEMBL5872666,6.31,6.210400000000024
CHEMBL5908150,6.31,6.511108333333331
CHEMBL540952,6.3,6.329108333333344
CHEMBL95483,6.3,6.654738749999992
CHEMBL1204013,6.3,6.601354583333325
CHEMBL4452902,6.3,6.228195833333308
CHEMBL210084,6.29,6.897374999999993
CHEMBL235559,6.29,6.630200000000014
CHEMBL365947,6.28,5.947999999999992
CHEMBL1683450,6.28,6.357175000000015
CHEMBL4092752,6.27,6.094499999999996
CHEMBL212205,6.26,6.96802499999999
CHEMBL268050,6.25,6.39922375
CHEMBL209077,6.25,8.34136666666665
CHEMBL126712,6.24,7.282672499999987
CHEMBL439405,6.24,6.907949999999989
CHEMBL270230,6.24,6.477350000000002
CHEMBL416510,6.22,6.308774999999998
CHEMBL5286645,6.2,8.266166250000007
CHEMBL10492,6.18,7.085134166666693
CHEMBL442057,6.18,7.140879999999999
CHEMBL234567,6.18,6.57335
CHEMBL253452,6.18,6.141200000000008
CHEMBL3827454,6.17,7.250928333333343
CHEMBL5781610,6.17,6.606131666666675
CHEMBL199158,6.16,5.833074999999985
CHEMBL1957600,6.15,7.055266666666669
CHEMBL356124,6.14,7.593068749999999
CHEMBL514336,6.13,6.699000694444448
CHEMBL5862184,6.13,6.589687500000013
CHEMBL5795237,6.13,6.367531250000022
CHEMBL399098,6.12,6.453975000000001
CHEMBL156614,6.11,6.32224166666666
CHEMBL428767,6.11,6.348475000000018
CHEMBL35476,6.1,6.62773500000001
CHEMBL228141,6.1,7.502573333333328
